shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
DB0089,-122.109222,37.513015,160124,
DB0089,-122.108683,37.513625,160125,
DB0089,-122.108361,37.514006,160126,
DB0089,-122.108107,37.514326,160127,
DB0089,-122.107755,37.514782,160128,
DB0089,-122.107381,37.515288,160129,
DB0089,-122.107086,37.515703,160130,
DB0089,-122.106777,37.516143,160131,
DB0089,-122.106531,37.516488,160132,
DB0089,-122.106237,37.516903,160133,
DB0089,-122.105929,37.517349,160134,
DB0089,-122.105441,37.518031,160135,
DB0089,-122.104853,37.51886,160136,
DB0089,-122.104336,37.519583,160137,
DB0089,-122.104102,37.519926,160138,
DB0089,-122.103944,37.520146,160139,
DB0089,-122.103845,37.520285,160140,
DB0089,-122.103716,37.520461,160141,
DB0089,-122.103544,37.520703,160142,
DB0089,-122.103387,37.520918,160143,
DB0089,-122.103285,37.521055,160144,
DB0089,-122.103197,37.521171,160145,
DB0089,-122.103128,37.521258,160146,
DB0089,-122.102949,37.521479,160147,
DB0089,-122.102827,37.521626,160148,
DB0089,-122.102691,37.521781,160149,
DB0089,-122.102579,37.521906,160150,
DB0089,-122.102427,37.52207,160151,
DB0089,-122.102262,37.52224,160152,
DB0089,-122.101879,37.52262,160153,
DB0089,-122.101761,37.522733,160154,
DB0089,-122.10165,37.522835,160155,
DB0089,-122.101508,37.522962,160156,
DB0089,-122.101341,37.523109,160157,
DB0089,-122.101126,37.523294,160158,
DB0089,-122.100911,37.523478,160159,
DB0089,-122.100585,37.52376,160160,
DB0089,-122.100251,37.524053,160161,
DB0089,-122.099692,37.524532,160162,
DB0089,-122.09927,37.524898,160163,
DB0089,-122.098607,37.52547,160164,
DB0089,-122.098393,37.525652,160165,
DB0089,-122.098163,37.525855,160166,
DB0089,-122.097854,37.526123,160167,
DB0089,-122.097635,37.526314,160168,
DB0089,-122.097377,37.526534,160169,
DB0089,-122.097171,37.526706,160170,
DB0089,-122.096962,37.52689,160171,
DB0089,-122.096638,37.527171,160172,
DB0089,-122.096402,37.527374,160173,
DB0089,-122.095647,37.528028,160174,
DB0089,-122.095216,37.528398,160175,
DB0089,-122.094785,37.528772,160176,
DB0089,-122.094441,37.529069,160177,
DB0089,-122.094257,37.52923,160178,
DB0089,-122.09403,37.529418,160179,
DB0089,-122.093837,37.529574,160180,
DB0089,-122.093652,37.529712,160181,
DB0089,-122.093416,37.529886,160182,
DB0089,-122.093288,37.529979,160183,
DB0089,-122.093137,37.530081,160184,
DB0089,-122.092674,37.530391,160185,
DB0089,-122.092378,37.530573,160186,
DB0089,-122.092034,37.530776,160187,
DB0089,-122.091713,37.530955,160188,
DB0089,-122.091429,37.531101,160189,
DB0089,-122.091118,37.531256,160190,
DB0089,-122.090669,37.531467,160191,
DB0089,-122.090241,37.531652,160192,
DB0089,-122.089811,37.531829,160193,
DB0089,-122.089431,37.531972,160194,
DB0089,-122.089134,37.532075,160195,
DB0089,-122.088764,37.532197,160196,
DB0089,-122.088479,37.532284,160197,
DB0089,-122.088019,37.532416,160198,
DB0089,-122.087766,37.53248,160199,
DB0089,-122.087374,37.532575,160200,
DB0089,-122.087079,37.532642,160201,
DB0089,-122.08678,37.532704,160202,
DB0089,-122.086445,37.532769,160203,
DB0089,-122.08613,37.53282,160204,
DB0089,-122.085827,37.53287,160205,
DB0089,-122.085566,37.532912,160206,
DB0089,-122.085343,37.532946,160207,
DB0089,-122.084874,37.533016,160208,
DB0089,-122.082968,37.533304,160209,
DB0089,-122.08248,37.53338,160210,
DB0089,-122.082005,37.533453,160211,
DB0089,-122.080754,37.533644,160212,
DB0089,-122.080155,37.533732,160213,
DB0089,-122.079885,37.533774,160214,
DB0089,-122.07969,37.533803,160215,
DB0089,-122.079334,37.533862,160216,
DB0089,-122.079155,37.533894,160217,
DB0089,-122.078984,37.533928,160218,
DB0089,-122.0787639,37.5339741,160219,
DB0089,-122.078638,37.534,160220,
DB0089,-122.07815,37.534108,160221,
DB0089,-122.077915,37.534165,160222,
DB0089,-122.077443,37.534293,160223,
DB0089,-122.077034,37.534422,160224,
DB0089,-122.076842,37.534486,160225,
DB0089,-122.076606,37.534566,160226,
DB0089,-122.076251,37.534692,160227,
DB0089,-122.076198,37.534712,160228,
DB0089,-122.075661,37.534914,160229,
DB0089,-122.075391,37.535011,160230,
DB0089,-122.075074,37.535132,160231,
DB0089,-122.074969,37.535175,160232,
DB0089,-122.074902,37.535202,160233,
DB0089,-122.074741,37.535271,160234,
DB0089,-122.0746861,37.5352962,160235,
DB0089,-122.074556,37.535357,160236,
DB0089,-122.074099,37.535588,160237,
DB0089,-122.073952,37.535661,160238,
DB0089,-122.073813,37.535732,160239,
DB0089,-122.073629,37.535833,160240,
DB0089,-122.073541,37.535885,160241,
DB0089,-122.07326,37.536044,160242,
DB0089,-122.073142,37.536113,160243,
DB0089,-122.073015,37.536185,160244,
DB0089,-122.072763,37.53633,160245,
DB0089,-122.072548,37.536455,160246,
DB0089,-122.072376,37.536558,160247,
DB0089,-122.0722115,37.5366602,160248,
DB0089,-122.071965,37.536815,160249,
DB0089,-122.071712,37.536981,160250,
DB0089,-122.0710169,37.5374697,160251,
DB0089,-122.070931,37.5375301,160252,
DB0089,-122.070721,37.537687,160253,
DB0089,-122.069949,37.538271,160254,
DB0089,-122.069408,37.538681,160255,
DB0089,-122.067768,37.539926,160256,
DB0089,-122.06751,37.54012,160257,
DB0089,-122.067367,37.5402255,160258,
DB0089,-122.0672908,37.5402834,160259,
DB0089,-122.067194,37.540358,160260,
DB0089,-122.067111,37.540422,160261,
DB0089,-122.06663,37.540787,160262,
DB0089,-122.065405,37.541717,160263,
DB0089,-122.065103,37.541952,160264,
DB0089,-122.064973,37.542043,160265,
DB0089,-122.064227,37.542612,160266,
DB0089,-122.063944,37.542824,160267,
DB0089,-122.063727,37.54299,160268,
DB0089,-122.063625,37.543069,160269,
DB0089,-122.063157,37.543415,160270,
DB0089,-122.062792,37.543692,160271,
DB0089,-122.062621,37.54382,160272,
DB0089,-122.062488,37.543926,160273,
DB0089,-122.06231,37.544061,160274,
DB0089,-122.06209,37.544225,160275,
DB0089,-122.061866,37.544396,160276,
DB0089,-122.061712,37.544512,160277,
DB0089,-122.061473,37.544694,160278,
DB0089,-122.061323,37.544807,160279,
DB0089,-122.06107,37.545,160280,
DB0089,-122.060815,37.545192,160281,
DB0089,-122.060225,37.54563,160282,
DB0089,-122.060017,37.545788,160283,
DB0089,-122.05969,37.546032,160284,
DB0089,-122.059482,37.546192,160285,
DB0089,-122.059291,37.546331,160286,
DB0089,-122.059058,37.546505,160287,
DB0089,-122.058921,37.546608,160288,
DB0089,-122.058465,37.546952,160289,
DB0089,-122.058217,37.547141,160290,
DB0089,-122.057746,37.547494,160291,
DB0089,-122.057512,37.547675,160292,
DB0089,-122.05725,37.547869,160293,
DB0089,-122.056956,37.548092,160294,
DB0089,-122.05677,37.548232,160295,
DB0089,-122.056621,37.548346,160296,
DB0089,-122.056248,37.548625,160297,
DB0089,-122.056075,37.548758,160298,
DB0089,-122.055591,37.549126,160299,
DB0089,-122.055439,37.54924,160300,
DB0089,-122.055296,37.549344,160301,
DB0089,-122.0551827,37.5494362,160302,
DB0089,-122.05502,37.549553,160303,
DB0089,-122.054894,37.549646,160304,
DB0089,-122.054701,37.549795,160305,
DB0089,-122.054671,37.549817,160306,
DB0089,-122.054465,37.549922,160307,
DB0089,-122.054325,37.549991,160308,
DB0089,-122.054256,37.55003,160309,
DB0089,-122.05404,37.550167,160310,
DB0089,-122.053876,37.550272,160311,
DB0089,-122.053514,37.550496,160312,
DB0089,-122.053329,37.550603,160313,
DB0089,-122.053123,37.550718,160314,
DB0089,-122.0529,37.550832,160315,
DB0089,-122.052796,37.550883,160316,
DB0089,-122.052465,37.551037,160317,
DB0089,-122.052263,37.551131,160318,
DB0089,-122.052094,37.551215,160319,
DB0089,-122.051883,37.551324,160320,
DB0089,-122.051735,37.551398,160321,
DB0089,-122.051635,37.551454,160322,
DB0089,-122.051586,37.551484,160323,
DB0089,-122.05141,37.551594,160324,
DB0089,-122.051912,37.5518451,160325,
DB0089,-122.052172,37.5519686,160326,
DB0089,-122.0524237,37.5520907,160327,
DB0089,-122.052842,37.552293,160328,
DB0089,-122.05318,37.552466,160329,
DB0089,-122.053482,37.552612,160330,
DB0089,-122.053602,37.552669,160331,
DB0089,-122.053725,37.552721,160332,
DB0089,-122.053821,37.55276,160333,
DB0089,-122.053902,37.55279,160334,
DB0089,-122.053982,37.552817,160335,
DB0089,-122.054063,37.55285,160336,
DB0089,-122.054127,37.552714,160337,
DB0089,-122.054195,37.552554,160338,
DB0089,-122.054227,37.552483,160339,
DB0089,-122.054269,37.552407,160340,
DB0089,-122.054341,37.552279,160341,
DB0089,-122.054419,37.552169,160342,
DB0089,-122.054562,37.55197,160343,
DB0089,-122.054697,37.5517706,160344,
DB0089,-122.0546876,37.5517472,160345,
DB0089,-122.0546815,37.551736,160346,
DB0089,-122.0546705,37.5517114,160347,
DB0089,-122.0546454,37.5516837,160348,
DB0089,-122.0546283,37.5516499,160349,
DB0089,-122.0546182,37.5516087,160350,
DB0089,-122.0546252,37.5515617,160351,
DB0089,-122.0546475,37.5515128,160352,
DB0089,-122.0546796,37.5514627,160353,
DB0089,-122.0547162,37.5514123,160354,
DB0089,-122.0547553,37.5513623,160355,
DB0089,-122.0547944,37.5513142,160356,
DB0089,-122.0547959,37.5513125,160357,
DB0089,-122.0547959,37.5513125,170001,
DB0089,-122.0548329,37.5512703,170002,
DB0089,-122.0548774,37.5512367,170003,
DB0089,-122.0549284,37.5512222,170004,
DB0089,-122.0549758,37.5512321,170005,
DB0089,-122.0550121,37.5512573,170006,
DB0089,-122.0550373,37.5512898,170007,
DB0089,-122.0550515,37.5513207,170008,
DB0089,-122.0550602,37.5514027,170009,
DB0089,-122.054966,37.551436,170010,
DB0089,-122.05482,37.551589,170011,
DB0089,-122.054697,37.5517706,170012,
DB0089,-122.054562,37.55197,170013,
DB0089,-122.054419,37.552169,170014,
DB0089,-122.054341,37.552279,170015,
DB0089,-122.054269,37.552407,170016,
DB0089,-122.054227,37.552483,170017,
DB0089,-122.054195,37.552554,170018,
DB0089,-122.054127,37.552714,170019,
DB0089,-122.053961,37.552651,170020,
DB0089,-122.053769,37.552568,170021,
DB0089,-122.053551,37.55246,170022,
DB0089,-122.053318,37.55235,170023,
DB0089,-122.052977,37.552159,170024,
DB0089,-122.0523463,37.551848,170025,
DB0089,-122.0520877,37.5517231,170026,
DB0089,-122.051586,37.551484,170027,
DB0089,-122.05141,37.551594,170028,
DB0089,-122.0511805,37.5517806,170029,
DB0089,-122.050743,37.552136,170030,
DB0089,-122.049877,37.552852,170031,
DB0089,-122.049799,37.552916,170032,
DB0089,-122.04924,37.553388,170033,
DB0089,-122.0491497,37.5534566,170034,
DB0089,-122.0490503,37.5535273,170035,
DB0089,-122.0489701,37.5535903,170036,
DB0089,-122.0484755,37.5539932,170037,
DB0089,-122.0474079,37.5546463,170038,
DB0089,-122.047221,37.554759,170039,
DB0089,-122.046971,37.554914,170040,
DB0089,-122.046601,37.555154,170041,
DB0089,-122.046368,37.555307,170042,
DB0089,-122.046018,37.555542,170043,
DB0089,-122.045787,37.555705,170044,
DB0089,-122.0455066,37.5559096,170045,
DB0089,-122.0452266,37.5561161,170046,
DB0089,-122.0450535,37.5562461,170047,
DB0089,-122.0448819,37.556376,170048,
DB0089,-122.0445554,37.5566359,170049,
DB0089,-122.044288,37.556856,170050,
DB0089,-122.043997,37.5571,170051,
DB0089,-122.043738,37.557325,170052,
DB0089,-122.043452,37.557581,170053,
DB0089,-122.043337,37.557687,170054,
DB0089,-122.043225,37.557789,170055,
DB0089,-122.042912,37.55809,170056,
DB0089,-122.042813,37.558185,170057,
DB0089,-122.04237,37.558632,170058,
DB0089,-122.042117,37.5589,170059,
DB0089,-122.041945,37.559088,170060,
DB0089,-122.041764,37.559294,170061,
DB0089,-122.041564,37.559528,170062,
DB0089,-122.041304,37.559837,170063,
DB0089,-122.041194,37.559966,170064,
DB0089,-122.041153,37.560015,170065,
DB0089,-122.040848,37.560393,170066,
DB0089,-122.040823,37.560425,170067,
DB0089,-122.040579,37.560736,170068,
DB0089,-122.040271,37.561135,170069,
DB0089,-122.039944,37.561544,170070,
DB0089,-122.039795,37.561735,170071,
DB0089,-122.039551,37.562049,170072,
DB0089,-122.039319,37.56234,170073,
DB0089,-122.039122,37.562585,170074,
DB0089,-122.038804,37.562991,170075,
DB0089,-122.0386455,37.5631995,170076,
DB0089,-122.0385701,37.563293,170077,
DB0089,-122.0384937,37.5633915,170078,
DB0089,-122.038366,37.5635584,170079,
DB0089,-122.0382896,37.5636569,170080,
DB0089,-122.03818,37.563812,170081,
DB0089,-122.038065,37.563957,170082,
DB0089,-122.037811,37.564277,170083,
DB0089,-122.037679,37.564456,170084,
DB0089,-122.037605,37.564539,170085,
DB0089,-122.037396,37.56479,170086,
DB0089,-122.037194,37.565072,170087,
DB0089,-122.036866,37.565493,170088,
DB0089,-122.036787,37.5656,170089,
DB0089,-122.036486,37.565993,170090,
DB0089,-122.03644,37.566048,170091,
DB0089,-122.036342,37.566178,170092,
DB0089,-122.03613,37.566457,170093,
DB0089,-122.0360552,37.5665516,170094,
DB0089,-122.0360552,37.5665516,180001,
DB0089,-122.035495,37.56726,180002,
DB0089,-122.035358,37.567421,180003,
DB0089,-122.035083,37.567739,180004,
DB0089,-122.0347111,37.5681616,180005,
DB0089,-122.034525,37.568373,180006,
DB0089,-122.034272,37.568663,180007,
DB0089,-122.0340677,37.568891,180008,
DB0089,-122.0340677,37.568891,190001,
DB0089,-122.033511,37.569512,190002,
DB0089,-122.033351,37.569699,190003,
DB0089,-122.0331696,37.5699088,190004,
DB0089,-122.033,37.5701049,190005,
DB0089,-122.03298,37.570128,190006,
DB0089,-122.032677,37.570467,190007,
DB0089,-122.032486,37.570693,190008,
DB0089,-122.032429,37.570765,190009,
DB0089,-122.032321,37.570885,190010,
DB0089,-122.03209,37.571141,190011,
DB0089,-122.032033,37.5712,190012,
DB0089,-122.0319229,37.571312,190013,
DB0089,-122.0319229,37.571312,200001,
DB0089,-122.031411,37.571833,200002,
DB0089,-122.031163,37.572077,200003,
DB0089,-122.031009,37.572242,200004,
DB0089,-122.030896,37.572359,200005,
DB0089,-122.030736,37.572537,200006,
DB0089,-122.030208,37.573126,200007,
DB0089,-122.0296262,37.5737826,200008,
DB0089,-122.029016,37.574452,200009,
DB0089,-122.02894,37.574531,200010,
DB0089,-122.028576,37.574935,200011,
DB0089,-122.02832,37.575214,200012,
DB0089,-122.0278403,37.5757523,200013,
DB0089,-122.027526,37.576105,200014,
DB0089,-122.02746,37.5761787,200015,
DB0089,-122.026911,37.576791,200016,
DB0089,-122.026808,37.576917,200017,
DB0089,-122.026605,37.577148,200018,
DB0089,-122.026569,37.577187,200019,
DB0089,-122.0264674,37.5772992,200020,
DB0089,-122.0264674,37.5772992,210001,
DB0089,-122.026283,37.577503,210002,
DB0089,-122.026177,37.577619,210003,
DB0089,-122.025868,37.577957,210004,
DB0089,-122.025817,37.578012,210005,
DB0089,-122.02576,37.578066,210006,
DB0089,-122.025714,37.578107,210007,
DB0089,-122.025665,37.578149,210008,
DB0089,-122.025475,37.578359,210009,
DB0089,-122.024892,37.578989,210010,
DB0089,-122.024869,37.579007,210011,
DB0089,-122.024456,37.57949,210012,
DB0089,-122.024289,37.579703,210013,
DB0089,-122.024153,37.579905,210014,
DB0089,-122.0239677,37.5802463,210015,
DB0089,-122.0239,37.580371,210016,
DB0089,-122.0238152,37.5805701,210017,
DB0089,-122.0238152,37.5805701,220001,
DB0089,-122.023742,37.580742,220002,
DB0089,-122.023501,37.581437,220003,
DB0089,-122.023283,37.582067,220004,
DB0089,-122.022997,37.582885,220005,
DB0089,-122.022939,37.5830543,220006,
DB0089,-122.022769,37.58355,220007,
DB0089,-122.022715,37.5837,220008,
DB0089,-122.0226757,37.5838135,220009,
DB0089,-122.0226757,37.5838135,230001,
DB0089,-122.022275,37.58497,230002,
DB0089,-122.022046,37.585647,230003,
DB0089,-122.0219956,37.5857911,230004,
DB0089,-122.021783,37.586399,230005,
DB0089,-122.021731,37.5865492,230006,
DB0089,-122.021731,37.5865492,240001,
DB0089,-122.021728,37.586558,240002,
DB0089,-122.021599,37.586932,240003,
DB0089,-122.021575,37.586996,240004,
DB0089,-122.021508,37.587181,240005,
DB0089,-122.021464,37.587294,240006,
DB0089,-122.021381,37.587553,240007,
DB0089,-122.021262,37.587888,240008,
DB0089,-122.021123,37.588307,240009,
DB0089,-122.020948,37.588796,240010,
DB0089,-122.020782,37.589289,240011,
DB0089,-122.020739,37.58942,240012,
DB0089,-122.0205137,37.5900706,240013,
DB0089,-122.0204257,37.5903262,240014,
DB0089,-122.0204257,37.5903262,250001,
DB0089,-122.02034,37.590575,250002,
DB0089,-122.020086,37.590521,250003,
DB0089,-122.019973,37.590492,250004,
DB0089,-122.019845,37.590447,250005,
DB0089,-122.019712,37.590387,250006,
DB0089,-122.019573,37.59031,250007,
DB0089,-122.019417,37.590213,250008,
DB0089,-122.018958,37.589903,250009,
DB0089,-122.0186521,37.5896958,250010,
DB0089,-122.01849,37.589838,250011,
DB0089,-122.017808,37.59044,250012,
DB0089,-122.017652,37.590569,250013,
DB0089,-122.017422,37.5903968,250014,
DB10053,-122.0172182,37.5902461,10001,
DB10053,-122.017042,37.590124,10002,
DB10053,-122.016748,37.589897,10003,
DB10053,-122.01658,37.589797,10004,
DB10053,-122.01652,37.589759,10005,
DB10053,-122.016505,37.589663,10006,
DB10053,-122.016582,37.589575,10007,
DB10053,-122.0167526,37.5894386,10008,
DB10053,-122.016837,37.589339,10009,
DB10053,-122.017084,37.589134,10010,
DB10053,-122.017329,37.588955,10011,
DB10053,-122.017504,37.588918,10012,
DB10053,-122.018133,37.58936,10013,
DB10053,-122.0186521,37.5896958,10014,
DB10053,-122.018958,37.589903,10015,
DB10053,-122.019417,37.590213,10016,
DB10053,-122.019573,37.59031,10017,
DB10053,-122.019712,37.590387,10018,
DB10053,-122.019845,37.590447,10019,
DB10053,-122.019973,37.590492,10020,
DB10053,-122.020086,37.590521,10021,
DB10053,-122.02034,37.590575,10022,
DB10053,-122.020481,37.590615,10023,
DB10053,-122.0206363,37.5901633,10024,
DB10053,-122.0206363,37.5901633,20001,
DB10053,-122.020896,37.589408,20002,
DB10053,-122.020915,37.589353,20003,
DB10053,-122.021124,37.588746,20004,
DB10053,-122.021269,37.588324,20005,
DB10053,-122.021532,37.587563,20006,
DB10053,-122.021568,37.587475,20007,
DB10053,-122.021612,37.58733,20008,
DB10053,-122.021651,37.587221,20009,
DB10053,-122.021728,37.587016,20010,
DB10053,-122.021752,37.586956,20011,
DB10053,-122.021871,37.586589,20012,
DB10053,-122.0218748,37.5865784,20013,
DB10053,-122.0218748,37.5865784,30001,
DB10053,-122.021927,37.586432,30002,
DB10053,-122.022192,37.585673,30003,
DB10053,-122.022554,37.584632,30004,
DB10053,-122.0227249,37.5841429,30005,
DB10053,-122.022779,37.583988,30006,
DB10053,-122.022916,37.583584,30007,
DB10053,-122.0229794,37.5833911,30008,
DB10053,-122.023172,37.582848,30009,
DB10053,-122.0231819,37.5828186,30010,
DB10053,-122.0231819,37.5828186,40001,
DB10053,-122.023343,37.582342,40002,
DB10053,-122.023436,37.582091,40003,
DB10053,-122.023648,37.58146,40004,
DB10053,-122.0237068,37.5812997,40005,
DB10053,-122.023724,37.581253,40006,
DB10053,-122.0238267,37.5809612,40007,
DB10053,-122.0238267,37.5809612,50001,
DB10053,-122.023893,37.580773,50002,
DB10053,-122.024064,37.580367,50003,
DB10053,-122.024177,37.580146,50004,
DB10053,-122.024476,37.579695,50005,
DB10053,-122.024897,37.579175,50006,
DB10053,-122.025579,37.578473,50007,
DB10053,-122.025758,37.578284,50008,
DB10053,-122.0259483,37.5780945,50009,
DB10053,-122.026131,37.577912,50010,
DB10053,-122.026306,37.577718,50011,
DB10053,-122.026948,37.576986,50012,
DB10053,-122.027052,37.576872,50013,
DB10053,-122.027267,37.57661,50014,
DB10053,-122.0272931,37.5765805,50015,
DB10053,-122.0272931,37.5765805,60001,
DB10053,-122.027638,37.576191,60002,
DB10053,-122.027941,37.575862,60003,
DB10053,-122.0282559,37.5754983,60004,
DB10053,-122.02827,37.575482,60005,
DB10053,-122.029049,37.574612,60006,
DB10053,-122.029122,37.57453,60007,
DB10053,-122.029686,37.57391,60008,
DB10053,-122.029866,37.573717,60009,
DB10053,-122.030068,37.573488,60010,
DB10053,-122.0302068,37.5733319,60011,
DB10053,-122.030498,37.573016,60012,
DB10053,-122.03086,37.572605,60013,
DB10053,-122.030978,37.572472,60014,
DB10053,-122.031063,37.572374,60015,
DB10053,-122.031243,37.572188,60016,
DB10053,-122.031503,37.57193,60017,
DB10053,-122.031838,37.571633,60018,
DB10053,-122.0319747,37.5715026,60019,
DB10053,-122.032058,37.571423,60020,
DB10053,-122.032288,37.571174,60021,
DB10053,-122.032479,37.570962,60022,
DB10053,-122.032577,37.570843,60023,
DB10053,-122.032697,37.570727,60024,
DB10053,-122.032858,37.57055,60025,
DB10053,-122.0328653,37.5705415,60026,
DB10053,-122.0328653,37.5705415,70001,
DB10053,-122.033055,37.570322,70002,
DB10053,-122.033234,37.570092,70003,
DB10053,-122.033518,37.569734,70004,
DB10053,-122.033653,37.569572,70005,
DB10053,-122.0340882,37.5690779,70006,
DB10053,-122.034392,37.568735,70007,
DB10053,-122.034549,37.568557,70008,
DB10053,-122.0348018,37.5682677,70009,
DB10053,-122.0348018,37.5682677,80001,
DB10053,-122.034881,37.568177,80002,
DB10053,-122.035126,37.567903,80003,
DB10053,-122.035404,37.567585,80004,
DB10053,-122.035672,37.567289,80005,
DB10053,-122.035867,37.56705,80006,
DB10053,-122.036013,37.566862,80007,
DB10053,-122.0360788,37.5667746,80008,
DB10053,-122.036162,37.566664,80009,
DB10053,-122.0362454,37.5665589,80010,
DB10053,-122.0362454,37.5665589,90001,
DB10053,-122.036308,37.56648,90002,
DB10053,-122.036468,37.566269,90003,
DB10053,-122.036643,37.566033,90004,
DB10053,-122.036843,37.565759,90005,
DB10053,-122.036991,37.565564,90006,
DB10053,-122.037465,37.564957,90007,
DB10053,-122.037799,37.564514,90008,
DB10053,-122.037868,37.564415,90009,
DB10053,-122.038033,37.564189,90010,
DB10053,-122.03819,37.563986,90011,
DB10053,-122.0383851,37.5637293,90012,
DB10053,-122.0384545,37.5636398,90013,
DB10053,-122.03859,37.5634772,90014,
DB10053,-122.0386706,37.5633754,90015,
DB10053,-122.0387423,37.5632873,90016,
DB10053,-122.038899,37.563102,90017,
DB10053,-122.039138,37.562826,90018,
DB10053,-122.03928,37.56266,90019,
DB10053,-122.039404,37.562518,90020,
DB10053,-122.039532,37.562369,90021,
DB10053,-122.039773,37.562074,90022,
DB10053,-122.040904,37.560714,90023,
DB10053,-122.041044,37.560553,90024,
DB10053,-122.0416316,37.5598298,90025,
DB10053,-122.0416898,37.5597556,90026,
DB10053,-122.041902,37.559509,90027,
DB10053,-122.042121,37.559263,90028,
DB10053,-122.042269,37.559092,90029,
DB10053,-122.042453,37.558891,90030,
DB10053,-122.042807,37.558525,90031,
DB10053,-122.04304,37.558294,90032,
DB10053,-122.043255,37.558085,90033,
DB10053,-122.043656,37.557713,90034,
DB10053,-122.043828,37.557564,90035,
DB10053,-122.044167,37.557278,90036,
DB10053,-122.044326,37.557144,90037,
DB10053,-122.044698,37.556847,90038,
DB10053,-122.0451216,37.5565176,90039,
DB10053,-122.0452767,37.5564043,90040,
DB10053,-122.0454265,37.5562844,90041,
DB10053,-122.045759,37.556035,90042,
DB10053,-122.045945,37.555898,90043,
DB10053,-122.046367,37.555599,90044,
DB10053,-122.04674,37.555346,90045,
DB10053,-122.047135,37.55509,90046,
DB10053,-122.04767,37.55475,90047,
DB10053,-122.0480271,37.5545385,90048,
DB10053,-122.0481745,37.5544463,90049,
DB10053,-122.0488025,37.5541629,90050,
DB10053,-122.049026,37.55405,90051,
DB10053,-122.04927,37.553925,90052,
DB10053,-122.049924,37.553609,90053,
DB10053,-122.050283,37.553444,90054,
DB10053,-122.050342,37.553419,90055,
DB10053,-122.050596,37.553329,90056,
DB10053,-122.050671,37.553297,90057,
DB10053,-122.050712,37.553279,90058,
DB10053,-122.050918,37.553182,90059,
DB10053,-122.051001,37.553138,90060,
DB10053,-122.051282,37.553012,90061,
DB10053,-122.051753,37.552792,90062,
DB10053,-122.052507,37.552443,90063,
DB10053,-122.052571,37.552412,90064,
DB10053,-122.052787,37.552327,90065,
DB10053,-122.052812,37.552313,90066,
DB10053,-122.052842,37.552293,90067,
DB10053,-122.05318,37.552466,90068,
DB10053,-122.053482,37.552612,90069,
DB10053,-122.053602,37.552669,90070,
DB10053,-122.053725,37.552721,90071,
DB10053,-122.053821,37.55276,90072,
DB10053,-122.053902,37.55279,90073,
DB10053,-122.053982,37.552817,90074,
DB10053,-122.054063,37.55285,90075,
DB10053,-122.054127,37.552714,90076,
DB10053,-122.054195,37.552554,90077,
DB10053,-122.054227,37.552483,90078,
DB10053,-122.054269,37.552407,90079,
DB10053,-122.054341,37.552279,90080,
DB10053,-122.054419,37.552169,90081,
DB10053,-122.054562,37.55197,90082,
DB10053,-122.054697,37.5517706,90083,
DB10053,-122.0546876,37.5517472,90084,
DB10053,-122.0546815,37.551736,90085,
DB10053,-122.0546705,37.5517114,90086,
DB10053,-122.0546454,37.5516837,90087,
DB10053,-122.0546283,37.5516499,90088,
DB10053,-122.0546182,37.5516087,90089,
DB10053,-122.0546252,37.5515617,90090,
DB10053,-122.0546475,37.5515128,90091,
DB10053,-122.0546796,37.5514627,90092,
DB10053,-122.0547162,37.5514123,90093,
DB10053,-122.0547553,37.5513623,90094,
DB10053,-122.0547944,37.5513142,90095,
DB10053,-122.0547959,37.5513125,90096,
DB10053,-122.0547959,37.5513125,100001,
DB10053,-122.0548329,37.5512703,100002,
DB10053,-122.0548774,37.5512367,100003,
DB10053,-122.0549284,37.5512222,100004,
DB10053,-122.0549758,37.5512321,100005,
DB10053,-122.0550121,37.5512573,100006,
DB10053,-122.0550373,37.5512898,100007,
DB10053,-122.0550515,37.5513207,100008,
DB10053,-122.0550602,37.5514027,100009,
DB10053,-122.054966,37.551436,100010,
DB10053,-122.05482,37.551589,100011,
DB10053,-122.054697,37.5517706,100012,
DB10053,-122.054562,37.55197,100013,
DB10053,-122.054419,37.552169,100014,
DB10053,-122.054341,37.552279,100015,
DB10053,-122.054269,37.552407,100016,
DB10053,-122.054227,37.552483,100017,
DB10053,-122.054195,37.552554,100018,
DB10053,-122.054127,37.552714,100019,
DB10053,-122.053961,37.552651,100020,
DB10053,-122.053769,37.552568,100021,
DB10053,-122.053551,37.55246,100022,
DB10053,-122.053318,37.55235,100023,
DB10053,-122.052977,37.552159,100024,
DB10053,-122.053184,37.551872,100025,
DB10053,-122.05321,37.551841,100026,
DB10053,-122.053382,37.551637,100027,
DB10053,-122.053472,37.55153,100028,
DB10053,-122.053952,37.550883,100029,
DB10053,-122.054102,37.55072,100030,
DB10053,-122.054257,37.550571,100031,
DB10053,-122.054419,37.550425,100032,
DB10053,-122.054699,37.550125,100033,
DB10053,-122.0552424,37.549723,100034,
DB10053,-122.055301,37.549679,100035,
DB10053,-122.055428,37.549578,100036,
DB10053,-122.055675,37.54939,100037,
DB10053,-122.055866,37.549243,100038,
DB10053,-122.056106,37.549057,100039,
DB10053,-122.056338,37.54888,100040,
DB10053,-122.056586,37.548684,100041,
DB10053,-122.057057,37.548328,100042,
DB10053,-122.059115,37.546761,100043,
DB10053,-122.059634,37.546378,100044,
DB10053,-122.0636741,37.5433247,100045,
