shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
p_1425745,-122.3866235275,37.807995812,43,43039.92830050
p_1425745,-122.387418979,37.8032036342,44,43576.41850841
p_1425745,-122.3878167047,37.8012395371,45,43797.21503271
p_1425745,-122.3911829899,37.7948246583,46,44568.47999312
p_1425746,-122.2984153077,37.7771635726,1,0.00000000
p_1425746,-122.3029405554,37.7764088147,2,407.37188711
p_1425746,-122.3085795928,37.7734373308,3,1003.68255131
p_1425746,-122.3148451899,37.7694044115,4,1714.38582486
p_1425746,-122.3238855514,37.7690506362,5,2511.87210263
p_1425746,-122.330240657,37.7691213914,6,3071.85744033
p_1425746,-122.3420571951,37.7746809955,7,4282.07657262
p_1425746,-122.3710524956,37.793784489,8,7601.66209611
p_1425746,-122.376254105,37.7954790326,9,8096.90770112
p_1425746,-122.3828627504,37.7965070424,10,8690.04389081
p_1425746,-122.3862452264,37.7966612426,11,8988.44506399
p_1425746,-122.391612,37.795106,12,9491.65937183
p_1425747,-122.2694618597,38.1012782948,1,0.00000000
p_1425747,-122.2675619668,38.1013584398,2,166.87970886
p_1425747,-122.2659887,38.100677,3,324.24423333
p_1425747,-122.263959838,38.0997832213,4,527.98663028
p_1425747,-122.2635205898,38.0996995441,5,567.61830211
p_1425747,-122.2626690225,38.1001055347,6,654.85324881
p_1425747,-122.2626691015,38.100104287,7,654.99192135
p_1425747,-122.2637471883,38.0995903367,8,765.42967696
p_1425747,-122.2640958174,38.0992550193,9,813.60035775
p_1425747,-122.2642604478,38.0988206285,10,863.93297066
p_1425747,-122.2643088685,38.0984014771,11,910.65154225
p_1425747,-122.2640680039,38.0978744523,12,972.84872810
p_1425747,-122.2633950484,38.0970922179,13,1077.84063419
p_1425747,-122.2615262136,38.0953398282,14,1332.21823499
p_1425747,-122.2597481669,38.0937400963,15,1568.55844147
p_1425747,-122.2579816955,38.0921854815,16,1800.48213475
p_1425747,-122.2563160165,38.0902383519,17,2061.36929511
p_1425747,-122.2502141686,38.0827754228,18,3047.65300606
p_1425747,-122.2464549653,38.0785124103,19,3624.44144082
p_1425747,-122.2446709366,38.0753024487,20,4013.60884758
p_1425747,-122.2435877763,38.0731958348,21,4266.01534718
p_1425747,-122.2447346519,38.071239639,22,4505.33557957
p_1425747,-122.2541074351,38.0658622111,23,5521.56482397
p_1425747,-122.2718135489,38.0597541782,24,7216.87754691
p_1425747,-122.2923275761,38.0532112655,25,9158.25025876
p_1425747,-122.3143996308,38.045031802,26,11297.78344146
p_1425747,-122.3377700416,38.0376695036,27,13506.07981908
p_1425747,-122.3577647264,38.0301019255,28,15452.07650078
p_1425747,-122.379668268,38.0206926705,29,17640.54247293
p_1425747,-122.3966199778,38.0095172285,30,19578.22943913
p_1425747,-122.4050838497,37.9978583038,31,21070.63956996
p_1425747,-122.4151294555,37.9873011478,32,22537.53835792
p_1425747,-122.4318859483,37.969565851,33,24995.69618599
p_1425747,-122.4358483163,37.9640283228,34,25702.10673020
p_1425747,-122.4362261015,37.9568797009,35,26496.26747354
p_1425747,-122.4317457272,37.9469053395,36,27671.32253773
p_1425747,-122.4268345199,37.9369245364,37,28860.28833587
p_1425747,-122.4239895273,37.9203450009,38,30717.45654439
p_1425747,-122.4131766054,37.8913107678,39,34077.47600519
p_1425747,-122.4049824612,37.8774782748,40,35773.60154096
p_1425747,-122.3994509535,37.8666360227,41,37071.71519291
p_1425747,-122.398006573,37.8597059727,42,37851.33836918
p_1425747,-122.3961744329,37.8535947619,43,38548.54413287
p_1425747,-122.3926299411,37.8428606412,44,39780.12804884
p_1425747,-122.3890169065,37.8287177213,45,41381.79391834
p_1425747,-122.3880186896,37.8217791292,46,42156.92841943
p_1425747,-122.3870204727,37.817047897,47,42689.36657885
p_1425747,-122.3867229589,37.8130233364,48,43136.83205308
p_1425747,-122.3866235275,37.807995812,49,43694.92022185
p_1425747,-122.387418979,37.8032036342,50,44231.41042976
p_1425747,-122.3878167047,37.8012395371,51,44452.20695406
p_1425747,-122.3908756765,37.7944182068,52,45255.83019893
p_1426919,-122.2626691015,38.100104287,1,0.00000000
p_1426919,-122.2637471883,38.0995903367,2,110.43775561
p_1426919,-122.2640958174,38.0992550193,3,158.60843640
p_1426919,-122.2642604478,38.0988206285,4,208.94104931
p_1426919,-122.2643088685,38.0984014771,5,255.65962090
p_1426919,-122.2640680039,38.0978744523,6,317.85680675
p_1426919,-122.2633950484,38.0970922179,7,422.84871284
p_1426919,-122.2615262136,38.0953398282,8,677.22631364
p_1426919,-122.2597481669,38.0937400963,9,913.56652012
p_1426919,-122.2579816955,38.0921854815,10,1145.49021340
p_1426919,-122.2563160165,38.0902383519,11,1406.37737376
p_1426919,-122.2502141686,38.0827754228,12,2392.66108471
p_1426919,-122.2464549653,38.0785124103,13,2969.44951947
p_1426919,-122.2446709366,38.0753024487,14,3358.61692623
p_1426919,-122.2435877763,38.0731958348,15,3611.02342583
p_1426919,-122.2447346519,38.071239639,16,3850.34365822
p_1426919,-122.2541074351,38.0658622111,17,4866.57290262
p_1426919,-122.2718135489,38.0597541782,18,6561.88562556
p_1426919,-122.2923275761,38.0532112655,19,8503.25833741
p_1426919,-122.3143996308,38.045031802,20,10642.79152011
p_1426919,-122.3377700416,38.0376695036,21,12851.08789773
p_1426919,-122.3577647264,38.0301019255,22,14797.08457943
p_1426919,-122.379668268,38.0206926705,23,16985.55055158
p_1426919,-122.3966199778,38.0095172285,24,18923.23751778
p_1426919,-122.4050838497,37.9978583038,25,20415.64764861
p_1426919,-122.4151294555,37.9873011478,26,21882.54643657
p_1426919,-122.4318859483,37.969565851,27,24340.70426464
p_1426919,-122.4358483163,37.9640283228,28,25047.11480885
p_1426919,-122.4362261015,37.9568797009,29,25841.27555219
p_1426919,-122.4317457272,37.9469053395,30,27016.33061638
p_1426919,-122.4268345199,37.9369245364,31,28205.29641452
p_1426919,-122.4239895273,37.9203450009,32,30062.46462304
p_1426919,-122.4131766054,37.8913107678,33,33422.48408384
p_1426919,-122.4049824612,37.8774782748,34,35118.60961961
p_1426919,-122.3994509535,37.8666360227,35,36416.72327156
p_1426919,-122.398006573,37.8597059727,36,37196.34644783
p_1426919,-122.3961744329,37.8535947619,37,37893.55221152
p_1426919,-122.3926299411,37.8428606412,38,39125.13612749
p_1426919,-122.3890169065,37.8287177213,39,40726.80199699
p_1426919,-122.3880186896,37.8217791292,40,41501.93649808
p_1426919,-122.3870204727,37.817047897,41,42034.37465750
p_1426919,-122.3867229589,37.8130233364,42,42481.84013173
p_1426919,-122.3866235275,37.807995812,43,43039.92830050
p_1426919,-122.387418979,37.8032036342,44,43576.41850841
p_1426919,-122.3878167047,37.8012395371,45,43797.21503271
p_1426919,-122.3908756765,37.7944182068,46,44600.83827758
p_1426921,-122.2940335099,37.7909145631,1,0.00000000
p_1426921,-122.2942480745,37.7918676016,2,107.45517470
p_1426921,-122.2938263442,37.7919553039,3,145.85549233
p_1426921,-122.293301031,37.7920313125,4,192.88788112
p_1426921,-122.291253153,37.7923396427,5,376.48219625
p_1426921,-122.2897659988,37.7925501267,6,509.53695186
p_1426921,-122.2878674107,37.7928496557,7,680.03560521
p_1426921,-122.2860399127,37.793130299,8,843.98567560
p_1426921,-122.2832300263,37.7934185197,9,1093.53506143
p_1426921,-122.2819783292,37.7935668359,10,1205.00454863
p_1426921,-122.2803431994,37.793730543,11,1350.16522237
p_1426921,-122.2800694446,37.7939059431,12,1381.15525654
p_1426921,-122.2800472483,37.7941515026,13,1408.48055907
p_1426921,-122.2800768434,37.7942918219,14,1424.27159218
p_1426921,-122.2801396657,37.7944692667,15,1444.72915447
p_1426921,-122.279777,37.795032,16,1514.88235719
p_1426921,-122.2801551418,37.7944630126,17,1586.27987541
p_1426921,-122.2803624501,37.7942929166,18,1612.54443030
p_1426921,-122.2819944523,37.7939545707,19,1761.11166713
p_1426921,-122.2837878825,37.7936725911,20,1922.14379108
p_1426921,-122.2854644451,37.7935079655,21,2070.93838083
p_1426921,-122.2874451128,37.7933047216,22,2246.84468242
p_1426921,-122.2888289482,37.7930957066,23,2370.91902479
p_1426921,-122.2913001117,37.79248097,24,2599.02065904
p_1426921,-122.2934355332,37.7920883544,25,2792.08996608
p_1426921,-122.2954565649,37.7918402171,26,2972.22038545
p_1426921,-122.2965253525,37.7917824979,27,3066.57712745
p_1426921,-122.2990659148,37.7918727298,28,3290.57428093
p_1426921,-122.3017377871,37.792089286,29,3527.13701958
p_1426921,-122.3022481752,37.7921339498,30,3572.36441832
p_1426921,-122.3051244666,37.7925269079,31,3829.43392026
p_1426921,-122.3113589783,37.7936431083,32,4392.36352432
p_1426921,-122.3125386143,37.7938457549,33,4498.67006560
p_1426921,-122.3177574113,37.7951776294,34,4981.51237812
p_1426921,-122.3215745262,37.7963204037,35,5340.83798931
p_1426921,-122.3221295332,37.7965248548,36,5394.73056577
p_1426921,-122.3238315077,37.7969976014,37,5553.54908992
p_1426921,-122.326164849,37.7976037761,38,5769.78833153
p_1426921,-122.3278115941,37.7978893873,39,5918.24640550
p_1426921,-122.3297196006,37.7983280565,40,6093.20118651
p_1426921,-122.3317623533,37.7985239663,41,6274.42047481
p_1426921,-122.3331519286,37.7985299369,42,6396.80524452
p_1426921,-122.3354533941,37.7980359027,43,6606.78710171
p_1426921,-122.3376088084,37.7972771869,44,6814.46164279
p_1426921,-122.3391883306,37.7969322093,45,6958.74960840
p_1426921,-122.3432468868,37.796352984,46,7321.94007669
p_1426921,-122.3448432168,37.7960931829,47,7465.46339075
p_1426921,-122.3478884814,37.7953776605,48,7745.18742317
p_1426921,-122.3525279706,37.7939821072,49,8182.19120127
p_1426921,-122.3539058115,37.7935849476,50,8311.30659378
p_1426921,-122.3568452005,37.7930496976,51,8576.93206483
p_1426921,-122.3587110736,37.792943657,52,8741.69679531
p_1426921,-122.3608261557,37.7931102921,53,8928.90642082
p_1426921,-122.3651975636,37.7936862001,54,9319.20261130
p_1426921,-122.3685079323,37.7941457035,55,9615.19921142
p_1426921,-122.369045148,37.7942269353,56,9663.36710300
p_1426921,-122.3719014674,37.7949086101,57,9926.07405545
p_1426921,-122.375092222,37.7957435755,58,10221.98944041
p_1426921,-122.3766560147,37.7961603725,59,10367.28249578
p_1426921,-122.3790075259,37.7965542196,60,10578.95441418
p_1426921,-122.3806177999,37.7966956,61,10721.64393769
p_1426921,-122.3836686912,37.7969694984,62,10992.06308302
p_1426921,-122.3856711872,37.7971568022,63,11169.65185906
p_1426921,-122.3865018841,37.7971012603,64,11243.07381573
p_1426921,-122.387070592,37.7969346342,65,11296.46748406
p_1426921,-122.3882207877,37.796409507,66,11413.34104573
p_1426921,-122.3897288221,37.7956773524,67,11569.04926439
p_1426921,-122.3901739317,37.7955198547,68,11611.97349526
p_1426921,-122.3911798507,37.7948357458,69,11728.65699583
p_1426957,-122.3910670688,37.794860363,1,0.00000000
p_1426957,-122.3897934667,37.7956775431,2,144.25547919
p_1426957,-122.3891436752,37.7959557276,3,209.28395750
p_1426957,-122.3870933571,37.7969199243,4,419.19477506
p_1426957,-122.3864841906,37.7971041467,5,476.61081743
p_1426957,-122.385702051,37.7971695159,6,545.87791925
p_1426957,-122.3831676177,37.7969318096,7,770.64933188
p_1426957,-122.3792343577,37.7965693061,8,1119.39728518
p_1426957,-122.3780385865,37.7964029105,9,1226.32149385
p_1426957,-122.3766924038,37.7961652017,10,1347.78646492
p_1426957,-122.3733833514,37.7952856728,11,1655.14781868
p_1426957,-122.3691104738,37.794242816,12,2048.88678239
p_1426957,-122.3649522802,37.7936526674,13,2420.94205713
p_1426957,-122.3608761293,37.7931118588,14,2784.94593240
p_1426957,-122.3587778893,37.7929395124,15,2970.74363971
p_1426957,-122.3568502793,37.7930330106,16,3140.84205657
p_1426957,-122.3548897906,37.793409763,17,3318.51016604
p_1426957,-122.3539201107,37.7935908064,18,3406.24985357
p_1426957,-122.3489211523,37.7950702023,19,3876.16611853
p_1426957,-122.347884761,37.7953716633,20,3973.38674283
p_1426957,-122.3448437912,37.7960906641,21,4252.85811918
p_1426957,-122.339156938,37.7969421034,22,4762.56290271
p_1426957,-122.3379836504,37.7971975333,23,4869.71751886
p_1426957,-122.3374808129,37.7973299781,24,4916.38034631
p_1426957,-122.3354455181,37.7980489598,25,5112.59615347
p_1426957,-122.3331588045,37.7985408907,26,5321.26289508
p_1426957,-122.3318272058,37.7985414183,27,5438.53973204
p_1426957,-122.3297294362,37.7983332941,28,5624.73368812
p_1426957,-122.327754003,37.7978981235,29,5805.29560605
p_1426957,-122.3261963133,37.7976237754,30,5945.82496221
p_1426957,-122.3221975576,37.796554235,31,6317.47986151
p_1426957,-122.3198270377,37.795750094,32,6544.54113587
p_1426957,-122.3125478657,37.7938768843,33,7218.53569198
p_1426957,-122.3081061341,37.7930537923,34,7620.28071433
p_1426957,-122.3045623267,37.7924577545,35,7939.34965868
p_1426957,-122.3021918068,37.7921360813,36,8151.17471109
p_1426957,-122.2992106986,37.7918617118,37,8415.51064681
p_1426957,-122.2966127046,37.7917765625,38,8644.53749056
p_1426957,-122.2935956794,37.7920698543,39,8912.26369203
p_1426957,-122.2914047444,37.7924577545,40,9109.98492978
p_1426957,-122.2890074024,37.7930632532,41,9331.57762566
p_1426957,-122.2872235264,37.7933470791,42,9491.82579380
p_1426957,-122.2843621413,37.7936119822,43,9745.56074366
p_1426957,-122.2823148742,37.7938958059,44,9928.61078578
p_1426957,-122.2812253928,37.794160707,45,10028.97303988
p_1426957,-122.280267607,37.794302618,46,10114.79011296
p_1426957,-122.279777,37.795032,47,10206.55651845
p_1434073,-122.279777,37.795032,1,0.00000000
p_1434073,-122.2801502526,37.7944401138,2,73.46146635
p_1434073,-122.2800477321,37.7941700694,3,104.76502065
p_1434073,-122.2800646373,37.7939183139,4,132.74765080
p_1434073,-122.2803608076,37.7937172795,5,167.07498245
p_1434073,-122.2832181413,37.7934058688,6,421.10597062
p_1434073,-122.28613136,37.7931140528,7,679.73396387
p_1434073,-122.287710318,37.7928637751,8,821.55387628
p_1434073,-122.2931448359,37.7920467399,9,1308.73753851
p_1434073,-122.2941402351,37.7918948205,10,1398.01905078
p_1434073,-122.2939864395,37.7908685119,11,1512.73427344
p_1434073,-122.2939860208,37.7908688816,12,1512.78944591
p_1434073,-122.2943298497,37.7917594343,13,1616.16951349
p_1434073,-122.2944904574,37.7918420324,14,1633.02678886
p_1434073,-122.2952476083,37.7917352592,15,1700.76159358
p_1434073,-122.2965656116,37.7916506463,16,1817.23100303
p_1434073,-122.29668543,37.7916546755,17,1827.79413039
p_1434073,-122.2983098817,37.791712867,18,1971.02207721
p_1434073,-122.2992582322,37.7917451005,19,2054.62964177
p_1434073,-122.3002005457,37.7918406103,20,2138.30305705
p_1434073,-122.3022668628,37.7920176852,21,2321.36248325
p_1434073,-122.3050692461,37.7924120653,22,2572.04689480
p_1434073,-122.3077417001,37.7928845614,23,2813.20584131
p_1434073,-122.3103095236,37.7933581432,24,3045.40406960
p_1434073,-122.3125752177,37.7937725708,25,3250.19484897
p_1434073,-122.3131659993,37.7939198135,26,3304.73566863
p_1434073,-122.3160158913,37.7946332734,27,3567.94132200
p_1434073,-122.3199666889,37.7956617039,28,3934.15691216
p_1434073,-122.3221550012,37.7964034392,29,4143.73962807
p_1434073,-122.3235207028,37.7967814797,30,4271.13169295
p_1434073,-122.3262848867,37.7975004516,31,4527.32921854
p_1434073,-122.3278582656,37.7977780275,32,4669.28540370
p_1434073,-122.3298162292,37.7982057653,33,4848.14479628
p_1434073,-122.3318087451,37.7984105325,34,5025.09623376
p_1434073,-122.3331390086,37.7984014318,35,5142.26002568
p_1434073,-122.335425219,37.7978690357,36,5352.10465375
p_1434073,-122.3375617028,37.7971318657,37,5557.29134565
p_1434073,-122.3391626259,37.7967814798,38,5703.55618434
p_1434073,-122.3416215978,37.7964538447,39,5923.16068927
p_1434073,-122.3447612024,37.7959350862,40,6205.61230659
p_1434073,-122.3478078969,37.7952479531,41,6484.57973373
p_1434073,-122.3512458506,37.7942149662,42,6808.36296568
p_1434073,-122.3538718253,37.7934459049,43,7054.90186331
p_1434073,-122.3548162547,37.7932775295,44,7140.15911608
p_1434073,-122.3568260468,37.7928952703,45,7322.19246896
p_1434073,-122.359031753,37.7928100895,46,7516.69866687
p_1434073,-122.3608169551,37.7929557124,47,7674.76586705
p_1434073,-122.3626239846,37.7932074058,48,7836.35972520
p_1434073,-122.3657183782,37.7936034705,49,8112.43110570
p_1434073,-122.3690240864,37.7940585363,50,8407.93910907
p_1434073,-122.3724274877,37.7947911865,51,8718.53497209
p_1434073,-122.3739721472,37.7952017851,52,8862.01321708
p_1434073,-122.3767663585,37.7959286771,53,9121.00258556
p_1434073,-122.3791656814,37.7963752253,54,9338.05758620
p_1434073,-122.3811238431,37.7965554898,55,9511.67872411
p_1434073,-122.3835448749,37.7967873599,56,9726.45715777
p_1434073,-122.3856684546,37.7969762407,57,9914.66094006
p_1434073,-122.3864688305,37.796927183,58,9985.36330149
p_1434073,-122.3870695272,37.7967386276,59,10042.25816715
p_1434073,-122.3891126625,37.7958401374,60,10247.99301269
p_1434073,-122.3911459552,37.794814036,61,10460.22413173
p_1434082,-122.279777,37.795032,1,0.00000000
p_1434082,-122.2801502526,37.7944401138,2,73.46146635
p_1434082,-122.2800477321,37.7941700694,3,104.76502065
p_1434082,-122.2800646373,37.7939183139,4,132.74765080
p_1434082,-122.2803608076,37.7937172795,5,167.07498245
p_1434082,-122.2832181413,37.7934058688,6,421.10597062
p_1434082,-122.28613136,37.7931140528,7,679.73396387
p_1434082,-122.287710318,37.7928637751,8,821.55387628
p_1434082,-122.2931448359,37.7920467399,9,1308.73753851
p_1434082,-122.2941402351,37.7918948205,10,1398.01905078
p_1434082,-122.2939864395,37.7908685119,11,1512.73427344
p_1434082,-122.2940088494,37.7908114028,12,1519.37318272
p_1434082,-122.2943166571,37.7917741196,13,1629.61343597
p_1434082,-122.2944824087,37.7918415961,14,1646.02179909
p_1434082,-122.295255916,37.7917304582,15,1715.26018787
p_1434082,-122.2965769056,37.7916550431,16,1831.91409020
p_1434082,-122.2991989962,37.7917477426,17,2063.09772472
p_1434082,-122.3018173874,37.7919722909,18,2295.06871842
p_1434082,-122.3022300931,37.7920104108,19,2331.66522808
p_1434082,-122.3050279162,37.7924085507,20,2582.02749810
p_1434082,-122.308903062,37.7930904662,21,2931.63789179
p_1434082,-122.3120073266,37.7936655225,22,3212.40739938
p_1434082,-122.3125808267,37.793775644,23,3264.37783727
p_1434082,-122.3140601355,37.7941314202,24,3400.52436293
p_1434082,-122.3168686783,37.7948472029,25,3660.33718163
p_1434082,-122.3196933005,37.7956010966,26,3922.81415386
p_1434082,-122.3200763953,37.7957031304,27,3958.40533831
p_1434082,-122.3221939767,37.7964110824,28,4160.78865545
p_1434082,-122.3252536747,37.7972433575,29,4445.66260607
p_1434082,-122.3262453621,37.7974954506,30,4537.37649481
p_1434082,-122.3278614315,37.7977829838,31,4683.24304835
p_1434082,-122.3297892447,37.798201589,32,4859.27341522
p_1434082,-122.3317796043,37.7984086709,33,5036.06974180
p_1434082,-122.3331332076,37.7983924241,34,5155.29841712
p_1434082,-122.335378961,37.7978868264,35,5360.89480566
p_1434082,-122.337572141,37.7971286342,36,5571.59121033
p_1434082,-122.3391348408,37.7967876063,37,5714.33461839
p_1434082,-122.3422423749,37.7963717475,38,5991.89400850
p_1434082,-122.3447296552,37.7959410341,39,6216.11685435
p_1434082,-122.3478075497,37.7952550279,40,6497.69468588
p_1434082,-122.3485383032,37.7950313152,41,6566.68034161
p_1434082,-122.3511757808,37.7942311275,42,6815.38034730
p_1434082,-122.3538429494,37.7934653752,43,7065.20101818
p_1434082,-122.3567764506,37.7929041223,44,7330.98311538
p_1434082,-122.3587192888,37.7927936021,45,7502.54537688
p_1434082,-122.3608588507,37.792971222,46,7692.02406034
p_1434082,-122.3651695114,37.7935428213,47,8076.96459343
p_1434082,-122.3691851961,37.7940739284,48,8435.53609106
p_1434082,-122.3725306762,37.7948196797,49,8741.60125989
p_1434082,-122.3767615687,37.7959341031,50,9134.23388434
p_1434082,-122.3791262029,37.7963656235,51,9347.93552784
p_1434082,-122.3829117383,37.7967301095,52,9683.79030908
p_1434082,-122.3856156921,37.7969814782,53,9923.56760142
p_1434082,-122.3864692932,37.7969312045,54,9998.95452565
p_1434082,-122.3869729709,37.7967720044,55,10046.70522858
p_1434082,-122.3890300966,37.7958922078,56,10252.52613818
p_1434082,-122.3897275878,37.7955848927,57,10322.79242829
p_1434082,-122.390254205,37.7954204323,58,10372.63734669
p_1434082,-122.3906873874,37.7952864992,59,10413.58406346
p_1434082,-122.390953608,37.7952219688,60,10438.10126629
p_1434082,-122.3912296281,37.7951561478,61,10463.48605361
p_1434082,-122.391552836,37.7951218181,62,10492.20686767
p_1434082,-122.391612,37.795106,63,10497.70562719
p_1435590,-122.2694618597,38.1012782948,1,0.00000000
p_1435590,-122.2675619668,38.1013584398,2,166.87970886
p_1435590,-122.2659887,38.100677,3,324.24423333
p_1435590,-122.263959838,38.0997832213,4,527.98663028
p_1435590,-122.2635205898,38.0996995441,5,567.61830211
p_1435590,-122.2626690225,38.1001055347,6,654.85324881
p_1435590,-122.2626691015,38.100104287,7,654.99192135
p_1435590,-122.2637471883,38.0995903367,8,765.42967696
p_1435590,-122.2640958174,38.0992550193,9,813.60035775
p_1435590,-122.2642604478,38.0988206285,10,863.93297066
p_1435590,-122.2643088685,38.0984014771,11,910.65154225
p_1435590,-122.2640680039,38.0978744523,12,972.84872810
p_1435590,-122.2633950484,38.0970922179,13,1077.84063419
p_1435590,-122.2615262136,38.0953398282,14,1332.21823499
p_1435590,-122.2597481669,38.0937400963,15,1568.55844147
p_1435590,-122.2579816955,38.0921854815,16,1800.48213475
p_1435590,-122.2563160165,38.0902383519,17,2061.36929511
p_1435590,-122.2502141686,38.0827754228,18,3047.65300606
p_1435590,-122.2464549653,38.0785124103,19,3624.44144082
p_1435590,-122.2446709366,38.0753024487,20,4013.60884758
p_1435590,-122.2435877763,38.0731958348,21,4266.01534718
p_1435590,-122.2447346519,38.071239639,22,4505.33557957
p_1435590,-122.2541074351,38.0658622111,23,5521.56482397
p_1435590,-122.2718135489,38.0597541782,24,7216.87754691
p_1435590,-122.2923275761,38.0532112655,25,9158.25025876
p_1435590,-122.3143996308,38.045031802,26,11297.78344146
p_1435590,-122.3377700416,38.0376695036,27,13506.07981908
p_1435590,-122.3577647264,38.0301019255,28,15452.07650078
p_1435590,-122.379668268,38.0206926705,29,17640.54247293
p_1435590,-122.3966199778,38.0095172285,30,19578.22943913
p_1435590,-122.4050838497,37.9978583038,31,21070.63956996
p_1435590,-122.4151294555,37.9873011478,32,22537.53835792
p_1435590,-122.4318859483,37.969565851,33,24995.69618599
p_1435590,-122.4358483163,37.9640283228,34,25702.10673020
p_1435590,-122.4362261015,37.9568797009,35,26496.26747354
p_1435590,-122.4317457272,37.9469053395,36,27671.32253773
p_1435590,-122.4268345199,37.9369245364,37,28860.28833587
p_1435590,-122.4239895273,37.9203450009,38,30717.45654439
p_1435590,-122.4131766054,37.8913107678,39,34077.47600519
p_1435590,-122.4049824612,37.8774782748,40,35773.60154096
p_1435590,-122.3994509535,37.8666360227,41,37071.71519291
p_1435590,-122.398006573,37.8597059727,42,37851.33836918
p_1435590,-122.3961744329,37.8535947619,43,38548.54413287
p_1435590,-122.3926299411,37.8428606412,44,39780.12804884
p_1435590,-122.3890169065,37.8287177213,45,41381.79391834
p_1435590,-122.3880186896,37.8217791292,46,42156.92841943
p_1435590,-122.3870204727,37.817047897,47,42689.36657885
p_1435590,-122.3867229589,37.8130233364,48,43136.83205308
p_1435590,-122.3866235275,37.807995812,49,43694.92022185
p_1435590,-122.387418979,37.8032036342,50,44231.41042976
p_1435590,-122.3878167047,37.8012395371,51,44452.20695406
p_1435590,-122.3911829899,37.7948246583,52,45223.47191447
p_179316,-122.3772501074,37.6626759071,1,0.00000000
p_179316,-122.37727,37.66377,2,121.44617476
p_179316,-122.37728,37.66413,3,161.41236103
p_179316,-122.37713,37.66423,4,178.68505450
p_179316,-122.37262,37.6642,5,576.62275066
p_179316,-122.3714,37.6644,6,686.52999000
p_179316,-122.37071,37.66467,7,754.38532169
p_179316,-122.33746,37.7035,8,5967.44783341
p_179316,-122.32463,37.74024,9,10199.23906968
p_179316,-122.33493,37.77328,10,13977.06706578
p_179316,-122.33939,37.78756,11,15610.00918819
p_179316,-122.33803,37.79148,12,16061.28972656
p_179316,-122.33459,37.79604,13,16651.17559292
p_179316,-122.33287,37.7972,14,16849.98600550
p_179316,-122.33162,37.79748,15,16964.38046537
p_179316,-122.33051,37.79739,16,17062.65109177
p_179316,-122.32689,37.79644,17,17398.46314144
p_179316,-122.30385,37.79134,18,19505.24451804
p_179316,-122.30089,37.79113,19,19767.00370583
p_179316,-122.29874,37.79122,20,19956.64100653
p_179316,-122.29679,37.79149,21,20130.99320626
p_179316,-122.28604,37.79312,22,21094.97813381
p_179316,-122.28036,37.79372,23,21599.67571073
p_179316,-122.28007,37.79392,24,21633.51646373
p_179316,-122.28006,37.79419,25,21663.49740160
p_179316,-122.28015,37.79444,26,21692.35560985
p_179316,-122.27978,37.79503,27,21765.50183801
p_179316,-122.279777,37.795032,28,21765.84693873
p_179316,-122.2801502526,37.7944401138,29,21839.30840508
p_179316,-122.2800477321,37.7941700694,30,21870.61195938
p_179316,-122.2800646373,37.7939183139,31,21898.59458953
p_179316,-122.2803608076,37.7937172795,32,21932.92192118
p_179316,-122.2832181413,37.7934058688,33,22186.95290935
p_179316,-122.28613136,37.7931140528,34,22445.58090260
p_179316,-122.287710318,37.7928637751,35,22587.40081501
p_179316,-122.2931448359,37.7920467399,36,23074.58447724
p_179316,-122.2941402351,37.7918948205,37,23163.86598951
p_179316,-122.2939864395,37.7908685119,38,23278.58121217
p_179862,-122.2626691015,38.100104287,1,0.00000000
p_179862,-122.2637471883,38.0995903367,2,110.43775560
p_179862,-122.2640958174,38.0992550193,3,158.60843639
p_179862,-122.2642604478,38.0988206285,4,208.94104930
p_179862,-122.2643088685,38.0984014771,5,255.65962089
p_179862,-122.2640680039,38.0978744523,6,317.85680674
p_179862,-122.2633950484,38.0970922179,7,422.84871283
p_179862,-122.2615262136,38.0953398282,8,677.22631363
p_179862,-122.2597481669,38.0937400963,9,913.56652011
p_179862,-122.2579816955,38.0921854815,10,1145.49021339
p_179862,-122.2563160165,38.0902383519,11,1406.37737375
p_179862,-122.2502141686,38.0827754228,12,2392.66108470
p_179862,-122.2464549653,38.0785124103,13,2969.44951946
p_179862,-122.2446709366,38.0753024487,14,3358.61692622
p_179862,-122.2435877763,38.0731958348,15,3611.02342582
p_179862,-122.2447346519,38.071239639,16,3850.34365821
p_179862,-122.2541074351,38.0658622111,17,4866.57290261
p_179862,-122.2718135489,38.0597541782,18,6561.88562555
p_179862,-122.2923275761,38.0532112655,19,8503.25833740
p_179862,-122.3143996308,38.045031802,20,10642.79152010
p_179862,-122.3377700416,38.0376695036,21,12851.08789772
p_179862,-122.3577647264,38.0301019255,22,14797.08457942
p_179862,-122.379668268,38.0206926705,23,16985.55055157
p_179862,-122.3966199778,38.0095172285,24,18923.23751777
p_179862,-122.4050838497,37.9978583038,25,20415.64764860
p_179862,-122.4151294555,37.9873011478,26,21882.54643656
p_179862,-122.4318859483,37.969565851,27,24340.70426463
p_179862,-122.4358483163,37.9640283228,28,25047.11480884
p_179862,-122.4362261015,37.9568797009,29,25841.27555218
p_179862,-122.4317457272,37.9469053395,30,27016.33061637
p_179862,-122.4268345199,37.9369245364,31,28205.29641451
p_179862,-122.4239895273,37.9203450009,32,30062.46462303
p_179862,-122.4131766054,37.8913107678,33,33422.48408383
