service_id,date,exception_type
262.131.1,20240411,2
262.131.1,20240412,2
262.150.1,20240122,2
262.150.1,20240216,2
262.150.1,20240219,2
262.150.1,20240226,2
262.150.1,20240308,2
262.150.1,20240311,2
262.150.1,20240401,2
262.150.1,20240402,2
262.150.1,20240403,2
262.150.1,20240404,2
262.150.1,20240405,2
262.150.1,20240422,2
262.152.1,20240212,1
262.152.1,20240304,1
262.152.1,20240216,2
262.152.1,20240228,2
262.152.1,20240308,2
262.152.1,20240329,2
262.152.1,20240403,2
262.152.1,20240405,2
262.1545.1,20240219,2
262.1545.1,20240220,2
262.1545.1,20240222,2
262.1545.1,20240318,2
262.1545.1,20240415,2
262.1545.1,20240416,2
262.1545.1,20240418,2
262.155.1,20240318,1
262.155.1,20240214,2
262.155.1,20240221,2
262.155.1,20240223,2
262.155.1,20240320,2
262.155.1,20240322,2
262.155.1,20240410,2
262.155.1,20240412,2
262.1566.1,20240122,2
262.1566.1,20240216,2
262.1566.1,20240219,2
262.1566.1,20240226,2
262.1566.1,20240308,2
262.1566.1,20240311,2
262.1566.1,20240401,2
262.1566.1,20240402,2
262.1566.1,20240403,2
262.1566.1,20240404,2
262.1566.1,20240405,2
262.1566.1,20240422,2
262.1567.1,20240219,2
262.1567.1,20240401,2
262.1567.1,20240402,2
262.1567.1,20240403,2
262.1567.1,20240404,2
262.157.1,20240212,1
262.157.1,20240304,1
262.157.1,20240216,2
262.157.1,20240228,2
262.157.1,20240308,2
262.157.1,20240329,2
262.157.1,20240403,2
262.157.1,20240405,2
262.159.1,20240219,2
262.159.1,20240220,2
262.159.1,20240221,2
262.159.1,20240222,2
262.159.1,20240223,2
262.159.1,20240318,2
262.159.1,20240415,2
262.159.1,20240416,2
262.159.1,20240417,2
262.159.1,20240418,2
262.159.1,20240419,2
262.160.1,20240116,2
262.160.1,20240117,2
262.160.1,20240118,2
262.160.1,20240119,2
262.160.1,20240122,2
262.160.1,20240123,2
262.160.1,20240124,2
262.160.1,20240125,2
262.160.1,20240126,2
262.160.1,20240129,2
262.160.1,20240130,2
262.160.1,20240131,2
262.160.1,20240201,2
262.160.1,20240202,2
262.160.1,20240205,2
262.160.1,20240206,2
262.160.1,20240207,2
262.160.1,20240208,2
262.160.1,20240209,2
262.160.1,20240212,2
262.160.1,20240213,2
262.160.1,20240214,2
262.160.1,20240215,2
262.160.1,20240216,2
262.160.1,20240226,2
262.160.1,20240227,2
262.160.1,20240228,2
262.160.1,20240229,2
262.160.1,20240301,2
262.160.1,20240304,2
262.160.1,20240305,2
262.160.1,20240306,2
262.160.1,20240307,2
262.160.1,20240308,2
262.160.1,20240311,2
262.160.1,20240312,2
262.160.1,20240313,2
262.160.1,20240314,2
262.160.1,20240315,2
262.160.1,20240319,2
262.160.1,20240320,2
262.160.1,20240321,2
262.160.1,20240322,2
262.160.1,20240325,2
262.160.1,20240326,2
262.160.1,20240327,2
262.160.1,20240328,2
262.160.1,20240329,2
262.160.1,20240401,2
262.160.1,20240402,2
262.160.1,20240403,2
262.160.1,20240404,2
262.160.1,20240405,2
262.160.1,20240408,2
262.160.1,20240409,2
262.160.1,20240410,2
262.160.1,20240411,2
262.160.1,20240412,2
262.161.1,20240214,2
262.161.1,20240221,2
262.161.1,20240223,2
262.161.1,20240410,2
262.161.1,20240412,2
262.171.1,20240219,2
262.171.1,20240220,2
262.171.1,20240221,2
262.171.1,20240222,2
262.171.1,20240223,2
262.171.1,20240312,2
262.171.1,20240313,2
262.171.1,20240314,2
262.171.1,20240318,2
262.171.1,20240415,2
262.171.1,20240416,2
262.171.1,20240417,2
262.171.1,20240418,2
262.171.1,20240419,2
262.173.1,20240219,2
262.173.1,20240220,2
262.173.1,20240222,2
262.173.1,20240318,2
262.173.1,20240415,2
262.173.1,20240416,2
262.173.1,20240418,2
262.176.1,20240219,2
262.176.1,20240318,2
262.176.1,20240415,2
262.177.1,20240115,1
262.177.1,20240219,1
262.177.1,20240318,1
262.177.1,20240415,1
262.178.1,20240219,2
262.178.1,20240220,2
262.178.1,20240221,2
262.178.1,20240222,2
262.178.1,20240223,2
262.178.1,20240318,2
262.178.1,20240415,2
262.178.1,20240416,2
262.178.1,20240417,2
262.178.1,20240418,2
262.178.1,20240419,2
262.179.1,20240116,2
262.179.1,20240117,2
262.179.1,20240118,2
262.179.1,20240119,2
262.179.1,20240122,2
262.179.1,20240123,2
262.179.1,20240124,2
262.179.1,20240125,2
262.179.1,20240126,2
262.179.1,20240129,2
262.179.1,20240130,2
262.179.1,20240131,2
262.179.1,20240201,2
262.179.1,20240202,2
262.179.1,20240205,2
262.179.1,20240206,2
262.179.1,20240207,2
262.179.1,20240208,2
262.179.1,20240209,2
262.179.1,20240212,2
262.179.1,20240213,2
262.179.1,20240214,2
262.179.1,20240215,2
262.179.1,20240216,2
262.179.1,20240226,2
262.179.1,20240227,2
262.179.1,20240228,2
262.179.1,20240229,2
262.179.1,20240301,2
262.179.1,20240304,2
262.179.1,20240305,2
262.179.1,20240306,2
262.179.1,20240307,2
262.179.1,20240308,2
262.179.1,20240311,2
262.179.1,20240312,2
262.179.1,20240313,2
262.179.1,20240314,2
262.179.1,20240315,2
262.179.1,20240319,2
262.179.1,20240320,2
262.179.1,20240321,2
262.179.1,20240322,2
262.179.1,20240325,2
262.179.1,20240326,2
262.179.1,20240327,2
262.179.1,20240328,2
262.179.1,20240329,2
262.179.1,20240401,2
262.179.1,20240402,2
262.179.1,20240403,2
262.179.1,20240404,2
262.179.1,20240405,2
262.179.1,20240408,2
262.179.1,20240409,2
262.179.1,20240410,2
262.179.1,20240411,2
262.179.1,20240412,2
262.180.1,20240221,2
262.180.1,20240223,2
262.180.1,20240417,2
262.180.1,20240419,2
262.181.1,20240221,1
262.181.1,20240223,1
262.181.1,20240417,1
262.181.1,20240419,1
262.182.1,20240213,2
262.182.1,20240219,2
262.182.1,20240220,2
262.182.1,20240222,2
262.182.1,20240325,2
262.182.1,20240408,2
262.182.1,20240409,2
262.182.1,20240411,2
262.1826.1,20240219,2
262.1826.1,20240220,2
262.1826.1,20240221,2
262.1826.1,20240223,2
262.1826.1,20240329,2
262.1826.1,20240401,2
262.1826.1,20240402,2
262.1826.1,20240403,2
262.1826.1,20240405,2
262.1827.1,20240219,2
262.1827.1,20240220,2
262.1827.1,20240223,2
262.1827.1,20240301,2
262.1827.1,20240329,2
262.1827.1,20240401,2
262.1827.1,20240402,2
262.1827.1,20240405,2
262.1828.1,20240222,2
262.1828.1,20240404,2
262.1843.1,20240222,1
262.1843.1,20240404,1
262.191.1,20240219,2
262.191.1,20240220,2
262.191.1,20240222,2
262.191.1,20240318,2
262.191.1,20240415,2
262.191.1,20240416,2
262.191.1,20240418,2
262.1919.1,20240219,2
262.1919.1,20240220,2
262.1919.1,20240221,2
262.1919.1,20240222,2
262.1919.1,20240223,2
262.1919.1,20240312,2
262.1919.1,20240313,2
262.1919.1,20240314,2
262.1919.1,20240318,2
262.1919.1,20240415,2
262.1919.1,20240416,2
262.1919.1,20240417,2
262.1919.1,20240418,2
262.1919.1,20240419,2
262.1921.1,20240115,1
262.1921.1,20240213,1
262.1921.1,20240219,1
262.1921.1,20240220,1
262.1921.1,20240222,1
262.1921.1,20240318,1
262.1921.1,20240325,1
262.1921.1,20240408,1
262.1921.1,20240409,1
262.1921.1,20240411,1
262.1921.1,20240322,2
262.1923.1,20240402,1
262.1923.1,20240403,1
262.1923.1,20240404,1
262.1923.1,20240119,2
262.1923.1,20240126,2
262.1923.1,20240129,2
262.1923.1,20240202,2
262.1923.1,20240205,2
262.1923.1,20240209,2
262.1923.1,20240212,2
262.1923.1,20240223,2
262.1923.1,20240301,2
262.1923.1,20240304,2
262.1923.1,20240315,2
262.1923.1,20240318,2
262.1923.1,20240322,2
262.1923.1,20240325,2
262.1923.1,20240329,2
262.1923.1,20240408,2
262.1923.1,20240412,2
262.1923.1,20240415,2
262.1923.1,20240419,2
262.1924.1,20240116,2
262.1924.1,20240117,2
262.1924.1,20240118,2
262.1924.1,20240119,2
262.1924.1,20240122,2
262.1924.1,20240123,2
262.1924.1,20240124,2
262.1924.1,20240125,2
262.1924.1,20240126,2
262.1924.1,20240129,2
262.1924.1,20240130,2
262.1924.1,20240131,2
262.1924.1,20240201,2
262.1924.1,20240202,2
262.1924.1,20240205,2
262.1924.1,20240206,2
262.1924.1,20240207,2
262.1924.1,20240208,2
262.1924.1,20240209,2
262.1924.1,20240212,2
262.1924.1,20240213,2
262.1924.1,20240214,2
262.1924.1,20240215,2
262.1924.1,20240216,2
262.1924.1,20240226,2
262.1924.1,20240227,2
262.1924.1,20240228,2
262.1924.1,20240229,2
262.1924.1,20240301,2
262.1924.1,20240304,2
262.1924.1,20240305,2
262.1924.1,20240306,2
262.1924.1,20240307,2
262.1924.1,20240308,2
262.1924.1,20240311,2
262.1924.1,20240315,2
262.1924.1,20240319,2
262.1924.1,20240320,2
262.1924.1,20240321,2
262.1924.1,20240322,2
262.1924.1,20240325,2
262.1924.1,20240326,2
262.1924.1,20240327,2
262.1924.1,20240328,2
262.1924.1,20240329,2
262.1924.1,20240401,2
262.1924.1,20240402,2
262.1924.1,20240403,2
262.1924.1,20240404,2
262.1924.1,20240405,2
262.1924.1,20240408,2
262.1924.1,20240409,2
262.1924.1,20240410,2
262.1924.1,20240411,2
262.1924.1,20240412,2
262.1926.1,20240216,2
262.1926.1,20240219,2
262.1926.1,20240308,2
262.1926.1,20240311,2
262.1926.1,20240328,2
262.1926.1,20240329,2
262.1926.1,20240401,2
262.1926.1,20240402,2
262.1926.1,20240403,2
262.1926.1,20240404,2
262.1926.1,20240405,2
262.1927.1,20240402,1
262.1927.1,20240403,1
262.1927.1,20240118,2
262.1927.1,20240119,2
262.1927.1,20240122,2
262.1927.1,20240125,2
262.1927.1,20240126,2
262.1927.1,20240129,2
262.1927.1,20240201,2
262.1927.1,20240202,2
262.1927.1,20240205,2
262.1927.1,20240208,2
262.1927.1,20240209,2
262.1927.1,20240212,2
262.1927.1,20240215,2
262.1927.1,20240222,2
262.1927.1,20240223,2
262.1927.1,20240226,2
262.1927.1,20240229,2
262.1927.1,20240301,2
262.1927.1,20240304,2
262.1927.1,20240307,2
262.1927.1,20240314,2
262.1927.1,20240315,2
262.1927.1,20240318,2
262.1927.1,20240321,2
262.1927.1,20240322,2
262.1927.1,20240325,2
262.193.1,20240221,2
262.193.1,20240223,2
262.193.1,20240417,2
262.193.1,20240419,2
262.2050.1,20240115,1
262.2050.1,20240116,1
262.2050.1,20240117,1
262.2050.1,20240118,1
262.2050.1,20240122,1
262.2050.1,20240123,1
262.2050.1,20240124,1
262.2050.1,20240125,1
262.2050.1,20240219,1
262.2050.1,20240401,1
262.2050.1,20240402,1
262.2050.1,20240403,1
262.2050.1,20240404,1
262.2068.1,20240219,2
262.2068.1,20240220,2
262.2068.1,20240221,2
262.2068.1,20240222,2
262.2068.1,20240223,2
262.2068.1,20240319,2
262.2068.1,20240320,2
262.2068.1,20240325,2
262.2068.1,20240408,2
262.2068.1,20240409,2
262.2068.1,20240410,2
262.2068.1,20240411,2
262.2068.1,20240412,2
262.2069.1,20240219,2
262.2069.1,20240220,2
262.2069.1,20240221,2
262.2069.1,20240222,2
262.2069.1,20240223,2
262.2069.1,20240319,2
262.2069.1,20240320,2
262.2069.1,20240325,2
262.2069.1,20240408,2
262.2069.1,20240409,2
262.2069.1,20240410,2
262.2069.1,20240411,2
262.2069.1,20240412,2
262.2070.1,20240322,1
262.2070.1,20240213,2
262.2070.1,20240219,2
262.2070.1,20240220,2
262.2070.1,20240222,2
262.2070.1,20240318,2
262.2070.1,20240325,2
262.2070.1,20240408,2
262.2070.1,20240409,2
262.2070.1,20240411,2
262.2071.1,20240219,2
262.2071.1,20240318,2
262.2071.1,20240325,2
262.2071.1,20240408,2
262.2075.1,20240219,2
262.2075.1,20240220,2
262.2075.1,20240221,2
262.2075.1,20240222,2
262.2075.1,20240223,2
262.2075.1,20240319,2
262.2075.1,20240320,2
262.2075.1,20240325,2
262.2075.1,20240408,2
262.2075.1,20240409,2
262.2075.1,20240410,2
262.2075.1,20240411,2
262.2075.1,20240412,2
262.2082.1,20240219,2
262.2082.1,20240220,2
262.2082.1,20240221,2
262.2082.1,20240222,2
262.2082.1,20240223,2
262.2082.1,20240329,2
262.2082.1,20240401,2
262.2082.1,20240402,2
262.2082.1,20240403,2
262.2082.1,20240404,2
262.2082.1,20240405,2
262.2093.1,20240115,1
262.2093.1,20240219,1
262.2093.1,20240318,1
262.2093.1,20240325,1
262.2093.1,20240408,1
262.2152.1,20240221,2
262.2152.1,20240223,2
262.2152.1,20240417,2
262.2152.1,20240419,2
262.2153.1,20240219,2
262.2153.1,20240220,2
262.2153.1,20240222,2
262.2153.1,20240318,2
262.2153.1,20240415,2
262.2153.1,20240416,2
262.2153.1,20240418,2
262.2179.1,20240116,2
262.2179.1,20240117,2
262.2179.1,20240118,2
262.2179.1,20240119,2
262.2179.1,20240122,2
262.2179.1,20240123,2
262.2179.1,20240124,2
262.2179.1,20240125,2
262.2179.1,20240126,2
262.2179.1,20240129,2
262.2179.1,20240130,2
262.2179.1,20240131,2
262.2179.1,20240201,2
262.2179.1,20240202,2
262.2179.1,20240205,2
262.2179.1,20240206,2
262.2179.1,20240207,2
262.2179.1,20240208,2
262.2179.1,20240209,2
262.2179.1,20240212,2
262.2179.1,20240213,2
262.2179.1,20240214,2
262.2179.1,20240215,2
262.2179.1,20240216,2
262.2179.1,20240226,2
262.2179.1,20240227,2
262.2179.1,20240228,2
262.2179.1,20240229,2
262.2179.1,20240301,2
262.2179.1,20240304,2
262.2179.1,20240305,2
262.2179.1,20240306,2
262.2179.1,20240307,2
262.2179.1,20240308,2
262.2179.1,20240311,2
262.2179.1,20240312,2
262.2179.1,20240313,2
262.2179.1,20240314,2
262.2179.1,20240315,2
262.2179.1,20240318,2
262.2179.1,20240321,2
262.2179.1,20240322,2
262.2179.1,20240326,2
262.2179.1,20240327,2
262.2179.1,20240328,2
262.2179.1,20240329,2
262.2179.1,20240401,2
262.2179.1,20240402,2
262.2179.1,20240403,2
262.2179.1,20240404,2
262.2179.1,20240405,2
262.2321.1,20240116,2
262.2321.1,20240117,2
262.2321.1,20240118,2
262.2321.1,20240119,2
262.2321.1,20240122,2
262.2321.1,20240123,2
262.2321.1,20240124,2
262.2321.1,20240125,2
262.2321.1,20240126,2
262.2321.1,20240129,2
262.2321.1,20240130,2
262.2321.1,20240131,2
262.2321.1,20240201,2
262.2321.1,20240202,2
262.2321.1,20240205,2
262.2321.1,20240206,2
262.2321.1,20240207,2
262.2321.1,20240208,2
262.2321.1,20240209,2
262.2321.1,20240212,2
262.2321.1,20240213,2
262.2321.1,20240214,2
262.2321.1,20240215,2
262.2321.1,20240216,2
262.2321.1,20240226,2
262.2321.1,20240227,2
262.2321.1,20240228,2
262.2321.1,20240229,2
262.2321.1,20240301,2
262.2321.1,20240304,2
262.2321.1,20240305,2
262.2321.1,20240306,2
262.2321.1,20240307,2
262.2321.1,20240308,2
262.2321.1,20240311,2
262.2321.1,20240312,2
262.2321.1,20240313,2
262.2321.1,20240314,2
262.2321.1,20240315,2
262.2321.1,20240318,2
262.2321.1,20240321,2
262.2321.1,20240322,2
262.2321.1,20240326,2
262.2321.1,20240327,2
262.2321.1,20240328,2
262.2321.1,20240329,2
262.2321.1,20240401,2
262.2321.1,20240402,2
262.2321.1,20240403,2
262.2321.1,20240404,2
262.2321.1,20240405,2
262.2348.1,20240219,2
262.2348.1,20240220,2
262.2348.1,20240221,2
262.2348.1,20240222,2
262.2348.1,20240223,2
262.2348.1,20240408,2
262.2348.1,20240409,2
262.2348.1,20240410,2
262.2348.1,20240411,2
262.2348.1,20240412,2
262.2349.1,20240219,2
262.2349.1,20240220,2
262.2349.1,20240221,2
262.2349.1,20240222,2
262.2349.1,20240223,2
262.2349.1,20240408,2
262.2349.1,20240409,2
262.2349.1,20240410,2
262.2349.1,20240411,2
262.2349.1,20240412,2
262.2491.1,20240222,2
262.2491.1,20240404,2
262.2561.1,20240221,2
262.2561.1,20240403,2
262.2562.1,20240221,1
262.2562.1,20240403,1
262.262.1,20240221,1
262.262.1,20240223,1
262.262.1,20240417,1
262.262.1,20240419,1
262.262.1,20240312,2
262.2734.1,20240116,2
262.2734.1,20240117,2
262.2734.1,20240118,2
262.2734.1,20240119,2
262.2734.1,20240122,2
262.2734.1,20240123,2
262.2734.1,20240124,2
262.2734.1,20240125,2
262.2734.1,20240126,2
262.2734.1,20240129,2
262.2734.1,20240130,2
262.2734.1,20240131,2
262.2734.1,20240201,2
262.2734.1,20240202,2
262.2734.1,20240205,2
262.2734.1,20240206,2
262.2734.1,20240207,2
262.2734.1,20240208,2
262.2734.1,20240209,2
262.2734.1,20240212,2
262.2734.1,20240213,2
262.2734.1,20240214,2
262.2734.1,20240215,2
262.2734.1,20240216,2
262.2734.1,20240226,2
262.2734.1,20240227,2
262.2734.1,20240228,2
262.2734.1,20240229,2
262.2734.1,20240301,2
262.2734.1,20240304,2
262.2734.1,20240305,2
262.2734.1,20240306,2
262.2734.1,20240307,2
262.2734.1,20240308,2
262.2734.1,20240311,2
262.2734.1,20240312,2
262.2734.1,20240313,2
262.2734.1,20240314,2
262.2734.1,20240315,2
262.2734.1,20240318,2
262.2734.1,20240319,2
262.2734.1,20240320,2
262.2734.1,20240321,2
262.2734.1,20240322,2
262.2734.1,20240325,2
262.2734.1,20240326,2
262.2734.1,20240327,2
262.2734.1,20240328,2
262.2735.1,20240115,1
262.2735.1,20240219,1
262.2735.1,20240220,1
262.2735.1,20240223,1
262.2735.1,20240301,1
262.2735.1,20240329,1
262.2735.1,20240401,1
262.2735.1,20240402,1
262.2735.1,20240405,1
262.327.1,20240209,2
262.327.1,20240219,2
262.327.1,20240220,2
262.327.1,20240221,2
262.327.1,20240222,2
262.327.1,20240223,2
262.327.1,20240401,2
262.327.1,20240415,2
262.327.1,20240416,2
262.327.1,20240417,2
262.327.1,20240418,2
262.327.1,20240419,2
262.57.1,20240220,2
262.57.1,20240222,2
262.57.1,20240312,2
262.57.1,20240314,2
262.57.1,20240416,2
262.57.1,20240418,2
262.58.1,20240220,1
262.58.1,20240222,1
262.58.1,20240312,1
262.58.1,20240314,1
262.58.1,20240416,1
262.58.1,20240418,1
262.59.1,20240221,2
262.59.1,20240223,2
262.59.1,20240417,2
262.59.1,20240419,2
262.62.1,20240221,2
262.62.1,20240223,2
262.62.1,20240417,2
262.62.1,20240419,2
262.64.1,20240209,2
262.64.1,20240219,2
262.64.1,20240220,2
262.64.1,20240221,2
262.64.1,20240222,2
262.64.1,20240223,2
262.64.1,20240401,2
262.64.1,20240409,2
262.64.1,20240410,2
262.64.1,20240411,2
262.64.1,20240415,2
262.64.1,20240416,2
262.64.1,20240417,2
262.64.1,20240418,2
262.64.1,20240419,2
262.66.1,20240221,2
262.66.1,20240417,2
262.67.1,20240221,1
262.67.1,20240417,1
262.745.1,20240212,2
262.745.1,20240219,2
262.745.1,20240304,2
262.745.1,20240311,2
262.745.1,20240401,2
262.746.1,20240212,2
262.746.1,20240219,2
262.746.1,20240304,2
262.746.1,20240311,2
262.746.1,20240401,2
262.76.1,20240209,2
262.76.1,20240219,2
262.76.1,20240220,2
262.76.1,20240222,2
262.76.1,20240223,2
262.76.1,20240401,2
262.76.1,20240412,2
262.76.1,20240415,2
262.76.1,20240416,2
262.76.1,20240418,2
262.76.1,20240419,2
262.79.1,20240213,2
262.79.1,20240220,2
262.79.1,20240222,2
262.79.1,20240319,2
262.79.1,20240409,2
262.79.1,20240411,2
262.80.1,20240322,1
262.80.1,20240213,2
262.80.1,20240219,2
262.80.1,20240220,2
262.80.1,20240222,2
262.80.1,20240318,2
262.80.1,20240325,2
262.80.1,20240408,2
262.80.1,20240409,2
262.80.1,20240411,2
262.87.1,20240318,1
262.87.1,20240214,2
262.87.1,20240221,2
262.87.1,20240223,2
262.87.1,20240322,2
262.87.1,20240410,2
262.87.1,20240412,2
262.89.1,20240322,1
262.89.1,20240213,2
262.89.1,20240219,2
262.89.1,20240220,2
262.89.1,20240222,2
262.89.1,20240318,2
262.89.1,20240325,2
262.89.1,20240408,2
262.89.1,20240409,2
262.89.1,20240411,2
262.897.1,20240318,1
262.897.1,20240214,2
262.897.1,20240221,2
262.897.1,20240223,2
262.897.1,20240322,2
262.897.1,20240410,2
262.897.1,20240412,2
262.901.1,20240213,1
262.901.1,20240220,1
262.901.1,20240222,1
262.901.1,20240319,1
262.901.1,20240409,1
262.901.1,20240411,1
262.905.1,20240214,1
262.905.1,20240221,1
262.905.1,20240223,1
262.905.1,20240322,1
262.905.1,20240410,1
262.905.1,20240412,1
262.905.1,20240318,2
262.96.1,20240328,2
262.96.1,20240402,2
262.96.1,20240404,2
262.98.1,20240312,1
262.98.1,20240221,2
262.98.1,20240223,2
262.98.1,20240417,2
262.98.1,20240419,2
