service_id,date,holiday_name,exception_type
c_21878_b_30848_d_32,20220101,New Years Day,2
c_21878_b_30848_d_32,20211225,Christmas,2
c_21878_b_30848_d_31,20220221,Presidents Day,2
c_21878_b_30848_d_31,20211125,Thanksgiving,2
c_21878_b_30848_d_31,20210906,Labor Day,2
c_21878_b_30848_d_27,20220221,Presidents Day,2
c_21878_b_30848_d_27,20211125,Thanksgiving,2
c_21878_b_30848_d_27,20210906,Labor Day,2
