shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_1274523,37.59848,-122.06296,50,4969.87793093
p_1274523,37.59818,-122.06656,51,5289.53053442
p_1274523,37.59827,-122.06656,52,5299.51953431
p_1274523,37.59847,-122.06659,53,5321.87484763
p_1274523,37.59893,-122.06646,54,5374.20453441
p_1274523,37.5987920071195,-122.065656041479,55,5446.83428911
p_1274523,37.598792,-122.065656,56,5446.83803632
p_1274523,37.59897,-122.06568,57,5466.70741949
p_1274523,37.59899,-122.06539,58,5492.41293408
p_1274523,37.59896,-122.06518,59,5511.2542848
p_1274523,37.59849,-122.06538,60,5566.32789802
p_1274523,37.59844,-122.06567,61,5592.53193287
p_1274523,37.59826,-122.06563,62,5612.81981484
p_1274523,37.59818,-122.06656,63,5695.42622149
p_1274523,37.59812,-122.06704,64,5738.33472545
p_1274523,37.59745,-122.06997,65,6007.55671238
p_1274523,37.59734,-122.07029,66,6038.34055573
p_1274523,37.59701,-122.07113,67,6121.07090042
p_1274523,37.59692,-122.07105,68,6133.30579216
p_1274523,37.59647,-122.07095,69,6184.02551732
p_1274523,37.59626,-122.07096,70,6207.34990083
p_1274523,37.59593,-122.07082,71,6246.00669692
p_1274523,37.59585,-122.07078,72,6255.56269158
p_1274523,37.5958440049251,-122.07072104843,73,6260.81118856
p_1274523,37.595844,-122.070721,74,6260.81550032
p_1274523,37.59583,-122.07074,75,6263.10239614
p_1274523,37.59573,-122.07062,76,6278.44814199
p_1274523,37.59476,-122.07003,77,6398.0532973
p_1274523,37.5942,-122.0697,78,6466.70048194
p_1274523,37.59363,-122.06928,79,6540.03608823
p_1274523,37.5931460104244,-122.069063004674,80,6597.06958384
p_1274523,37.593146,-122.069063,81,6597.07081225
p_1274523,37.59316,-122.06901,82,6602.00270555
p_1274523,37.59292,-122.06889,83,6630.67082694
p_1274523,37.59263,-122.06877,84,6664.55743849
p_1274523,37.59217,-122.06871,85,6715.88653042
p_1274523,37.59185,-122.0687,86,6751.41391595
p_1274523,37.59153,-122.06872,87,6786.97421644
p_1274523,37.591251,-122.06878,88,6818.39021055
p_1274523,37.59125,-122.06878,89,6818.50119931
p_1274523,37.59116,-122.06881,90,6828.83560342
p_1274523,37.59109,-122.06889,91,6839.337078
p_1274523,37.59089,-122.06897,92,6862.6321547
p_1274523,37.59034,-122.06925,93,6928.49472901
p_1274523,37.59025,-122.06932,94,6940.2421087
p_1274523,37.589434,-122.070109,95,7054.51461496
p_1274523,37.5894339830913,-122.070108972523,96,7054.51768269
p_1274523,37.58941,-122.07007,97,7058.8689078
p_1274523,37.58874,-122.07065,98,7149.16759072
p_1274523,37.58864,-122.07066,99,7160.30154727
p_1274523,37.588302,-122.070968,100,7206.64062428
p_1274523,37.5883,-122.07097,101,7206.92430811
p_1274523,37.587202000057,-122.07194199995,102,7355.99222136
p_1274523,37.58718,-122.07192,103,7359.11276322
p_1274523,37.58687,-122.07219,104,7400.97554326
p_1274523,37.58684,-122.0723,105,7411.2457911
p_1274523,37.58672,-122.07241,106,7427.73147372
p_1274523,37.58645,-122.0719,107,7481.83374938
p_1274523,37.586448,-122.071896,108,7482.25099068
p_1274523,37.58558,-122.07034,109,7650.08602167
p_1274523,37.5851330166544,-122.069696023994,110,7725.56037631
p_1274523,37.585133,-122.069696,111,7725.56318846
p_1274523,37.58515,-122.06968,112,7727.92055394
p_1274523,37.58448,-122.06849,113,7856.67332501
p_1274523,37.58431,-122.06814,114,7892.89047257
p_1274523,37.5842,-122.06789,115,7918.12231962
p_1274523,37.584198,-122.067885,116,7918.6165981
p_1274523,37.58395,-122.06736,117,7972.54181512
p_1274523,37.583357,-122.066396,118,8080.16049458
p_1274523,37.5833570311631,-122.06639597391,119,8080.16465072
p_1274523,37.5834,-122.06636,120,8085.89528398
p_1274523,37.58312,-122.06588,121,8138.46216668
p_1274523,37.583021,-122.065762,122,8153.60695409
p_1274523,37.58302,-122.06576,123,8153.81558157
p_1274523,37.58294,-122.06568,124,8165.16324149
p_1274523,37.58274,-122.06556,125,8189.76170346
p_1274523,37.5825,-122.06552,126,8216.63225735
p_1274523,37.58229,-122.06556,127,8240.20612813
