service_id,date,exception_type
1,20240219,2
12,20240219,1
12,20240619,1
12,20241111,1
12,20241129,1
12,20241226,1
12,20241227,1
12,20241230,1
12,20241231,1
13,20240331,2
7,20240219,2
7,20240527,2
7,20240619,2
7,20240704,2
7,20240902,2
7,20241111,2
7,20241128,2
7,20241129,2
7,20241226,2
7,20241227,2
7,20241230,2
7,20241231,2
8,20240219,2
