shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1299_shp,38.4056,-122.71274,1,0
1299_shp,38.40561,-122.7135,2,217.823544
1299_shp,38.40677,-122.71349,3,640.290105
1299_shp,38.40753,-122.7135,4,917.087053
1299_shp,38.40753,-122.7135,5,917.087053
1299_shp,38.41015,-122.71353,6,1871.295975
1299_shp,38.41015,-122.71353,7,1871.295975
1299_shp,38.41195,-122.71353,8,2526.832998
1299_shp,38.41195,-122.71353,9,2526.832998
1299_shp,38.41938,-122.71354,10,5232.747813
1299_shp,38.41938,-122.71354,11,5232.747813
1299_shp,38.42141,-122.71355,12,5972.054635
1299_shp,38.42141,-122.71355,13,5972.054635
1299_shp,38.42413,-122.71351,14,6962.71219
1299_shp,38.42413,-122.71351,15,6962.71219
1299_shp,38.42654,-122.71346,16,7840.522458
1299_shp,38.42701,-122.71332,17,8016.327178
1299_shp,38.42755,-122.71298,18,8235.788954
1299_shp,38.42755,-122.71298,19,8235.788954
1299_shp,38.43004,-122.71116,20,9281.82279
1299_shp,38.43051,-122.7111,21,9453.852195
1299_shp,38.43204,-122.71139,22,10017.219568
1299_shp,38.43204,-122.71139,23,10017.219568
1299_shp,38.43411,-122.71183,24,10781.55421
1299_shp,38.43411,-122.71183,25,10781.55421
1299_shp,38.43622,-122.71226,26,11559.801834
1299_shp,38.43826,-122.71251,27,12306.190386
1299_shp,38.43795,-122.71357,28,12630.128704
1299_shp,38.43782,-122.71413,29,12797.377451
1299_shp,38.43816,-122.71447,30,12954.912536
1299_shp,38.43827,-122.71457,31,13004.160389
1299_shp,38.43866,-122.71379,32,13268.908414
1299_shp,38.43869,-122.71372,33,13291.742658
1300_shp,38.47562,-122.67307,1,0
1300_shp,38.47646,-122.67047,2,804.77092
1300_shp,38.47691,-122.66831,3,1444.5034
1300_shp,38.47691,-122.66831,4,1444.5034
1300_shp,38.47821,-122.66448,5,2638.826605
1300_shp,38.47821,-122.66448,6,2638.826605
1300_shp,38.47845,-122.66373,7,2870.647607
1300_shp,38.4786,-122.6628,8,3142.436287
1300_shp,38.47857,-122.6611,9,3629.237388
1300_shp,38.47857,-122.6611,10,3629.237388
1300_shp,38.47867,-122.66022,11,3883.78375
1300_shp,38.47882,-122.65965,12,4055.865219
1300_shp,38.47959,-122.65748,13,4737.452044
1300_shp,38.47992,-122.65689,14,4944.749744
1300_shp,38.4798,-122.6568,15,4995.482175
1300_shp,38.47784,-122.65536,16,5819.786311
1300_shp,38.47784,-122.65536,17,5819.786311
1300_shp,38.47741,-122.65505,18,5999.787873
1300_shp,38.47671,-122.65481,19,6263.818634
1300_shp,38.47356,-122.65442,20,7416.441791
1300_shp,38.47356,-122.65442,21,7416.441791
1300_shp,38.46945,-122.65393,22,8919.826935
1300_shp,38.46945,-122.65393,23,8919.826935
1300_shp,38.46636,-122.65355,24,10050.423948
1300_shp,38.46636,-122.65355,25,10050.423948
1300_shp,38.46497,-122.65336,26,10559.563855
1300_shp,38.46498,-122.65368,27,10651.263492
1300_shp,38.46511,-122.65836,28,11992.147397
1300_shp,38.46511,-122.65836,29,11992.147397
1300_shp,38.46501,-122.66004,30,12474.566747
1300_shp,38.46469,-122.66159,31,12933.433166
1300_shp,38.46469,-122.66159,32,12933.433166
1300_shp,38.46403,-122.66439,33,13770.434771
1300_shp,38.46403,-122.66439,34,13770.434771
1300_shp,38.46335,-122.66714,35,14595.895692
1300_shp,38.46294,-122.6681,36,14908.721128
1300_shp,38.46248,-122.66888,37,15187.916495
1300_shp,38.46248,-122.66888,38,15187.916495
1300_shp,38.46095,-122.67104,39,16020.407683
1300_shp,38.46095,-122.67104,40,16020.407683
1300_shp,38.45911,-122.67366,41,17026.351083
1300_shp,38.45877,-122.67455,42,17309.698894
1300_shp,38.45865,-122.67434,43,17384.037501
1300_shp,38.45839,-122.67374,44,17580.218526
1300_shp,38.45839,-122.67374,45,17580.218526
1300_shp,38.4573,-122.67129,46,18386.327842
1300_shp,38.45699,-122.67151,47,18515.615278
1300_shp,38.45609,-122.67192,48,18863.78082
1300_shp,38.45444,-122.67233,49,19476.057617
1300_shp,38.45444,-122.67233,50,19476.057617
1300_shp,38.45371,-122.67282,51,19776.677035
1300_shp,38.45329,-122.67328,52,19978.545359
1300_shp,38.45194,-122.67535,53,20748.711387
1300_shp,38.45194,-122.67535,54,20748.711387
1300_shp,38.45131,-122.67632,55,21109.00759
1300_shp,38.44944,-122.67926,56,22191.950129
1300_shp,38.44931,-122.67947,57,22268.492533
1300_shp,38.44931,-122.67947,58,22268.492533
1300_shp,38.44842,-122.68117,59,22853.394111
1300_shp,38.44793,-122.68302,60,23412.481911
1300_shp,38.44793,-122.68302,61,23412.481911
1300_shp,38.44762,-122.68418,62,23763.368554
1300_shp,38.44703,-122.68637,63,24426.379621
1300_shp,38.44507,-122.68568,64,25167.042394
1300_shp,38.44485,-122.68646,65,25404.378617
1300_shp,38.44485,-122.68646,66,25404.378617
1300_shp,38.44365,-122.69091,67,26751.778761
1300_shp,38.44365,-122.69091,68,26751.778761
1300_shp,38.44267,-122.6945,69,27840.211667
1300_shp,38.44267,-122.6945,70,27840.211667
1300_shp,38.44168,-122.69813,71,28940.675561
1300_shp,38.44168,-122.69813,72,28940.675561
1300_shp,38.44087,-122.70107,73,29832.950918
1300_shp,38.44087,-122.70107,74,29832.950918
1300_shp,38.44026,-122.70326,75,30498.413295
1300_shp,38.44026,-122.70326,76,30498.413295
1300_shp,38.43894,-122.70807,77,31957.628858
1300_shp,38.43862,-122.70885,78,32209.619325
1300_shp,38.43862,-122.70885,79,32209.619325
1300_shp,38.43839,-122.70941,80,32390.579302
1300_shp,38.43699,-122.71148,81,33172.58721
1300_shp,38.43693,-122.71165,82,33225.961021
1300_shp,38.43696,-122.71213,83,33363.888544
1300_shp,38.4372,-122.71236,84,33473.342604
1300_shp,38.43824,-122.71253,85,33855.216515
1300_shp,38.43778,-122.71421,86,34364.765523
1300_shp,38.43832,-122.71458,87,34588.167483
1300_shp,38.43869,-122.71373,88,34866.442685
1301_shp,38.41322,-122.71276,1,0
1301_shp,38.41321,-122.71354,2,223.530723
1301_shp,38.4135,-122.71354,3,329.145063
1301_shp,38.41645,-122.71356,4,1403.513412
1301_shp,38.41646,-122.71279,5,1624.169271
1301_shp,38.41646,-122.71279,6,1624.169271
1301_shp,38.41647,-122.70818,7,2945.063654
1301_shp,38.41647,-122.70818,8,2945.063654
1301_shp,38.4165,-122.70427,9,4065.437097
1301_shp,38.41662,-122.70427,10,4109.139606
1301_shp,38.41662,-122.70427,11,4109.139606
1301_shp,38.41874,-122.7043,12,4881.265268
1301_shp,38.41925,-122.70448,13,5074.028196
1301_shp,38.42192,-122.70687,14,6263.323299
1301_shp,38.42192,-122.70687,15,6263.323299
1301_shp,38.42252,-122.70739,16,6527.791679
1301_shp,38.42359,-122.70804,17,6959.684458
1301_shp,38.42359,-122.70804,18,6959.684458
1301_shp,38.42782,-122.71048,19,8651.382287
1301_shp,38.42782,-122.71048,20,8651.382287
1301_shp,38.42818,-122.71063,21,8789.352799
1301_shp,38.42948,-122.7109,22,9269.074494
1301_shp,38.42975,-122.71132,23,9424.463504
1301_shp,38.42985,-122.71126,24,9464.734772
1301_shp,38.4302,-122.71111,25,9599.248992
1301_shp,38.43051,-122.7111,26,9712.183747
1301_shp,38.43204,-122.71139,27,10275.55112
1301_shp,38.43204,-122.71139,28,10275.55112
1301_shp,38.43411,-122.71183,29,11039.885762
1301_shp,38.43411,-122.71183,30,11039.885762
1301_shp,38.43622,-122.71226,31,11818.133386
1301_shp,38.43826,-122.71251,32,12564.521938
1301_shp,38.43795,-122.71357,33,12888.460256
1301_shp,38.43782,-122.71413,34,13055.709003
1301_shp,38.43816,-122.71447,35,13213.244088
1301_shp,38.43827,-122.71457,36,13262.491941
1301_shp,38.43866,-122.71379,37,13527.239966
1301_shp,38.43869,-122.71372,38,13550.074209
1308_shp,38.4056,-122.71274,1,0
1308_shp,38.40561,-122.7135,2,217.823544
1308_shp,38.40677,-122.71349,3,640.290105
1308_shp,38.40753,-122.7135,4,917.087053
1308_shp,38.40753,-122.7135,5,917.087053
1308_shp,38.41015,-122.71353,6,1871.295975
1308_shp,38.41015,-122.71353,7,1871.295975
1308_shp,38.41195,-122.71353,8,2526.832998
1308_shp,38.41195,-122.71353,9,2526.832998
1308_shp,38.41938,-122.71354,10,5232.747813
1308_shp,38.41938,-122.71354,11,5232.747813
1308_shp,38.42141,-122.71355,12,5972.054635
1308_shp,38.42141,-122.71355,13,5972.054635
1308_shp,38.42413,-122.71351,14,6962.71219
1308_shp,38.42413,-122.71351,15,6962.71219
1308_shp,38.42654,-122.71346,16,7840.522458
1308_shp,38.42701,-122.71332,17,8016.327178
1308_shp,38.42755,-122.71298,18,8235.788954
1308_shp,38.42755,-122.71298,19,8235.788954
1308_shp,38.43004,-122.71116,20,9281.82279
1308_shp,38.43051,-122.7111,21,9453.852195
1308_shp,38.43204,-122.71139,22,10017.219568
1308_shp,38.43204,-122.71139,23,10017.219568
1308_shp,38.43411,-122.71183,24,10781.55421
1308_shp,38.43411,-122.71183,25,10781.55421
1308_shp,38.43622,-122.71226,26,11559.801834
1308_shp,38.43826,-122.71251,27,12306.190386
1308_shp,38.43795,-122.71357,28,12630.128704
1308_shp,38.43782,-122.71413,29,12797.377451
1308_shp,38.43816,-122.71447,30,12954.912536
1308_shp,38.43827,-122.71457,31,13004.160389
1308_shp,38.43866,-122.71379,32,13268.908414
1308_shp,38.43869,-122.71372,33,13291.742658
1309_shp,38.47562,-122.67307,1,0
1309_shp,38.47646,-122.67047,2,804.77092
1309_shp,38.47691,-122.66831,3,1444.5034
1309_shp,38.47691,-122.66831,4,1444.5034
1309_shp,38.47821,-122.66448,5,2638.826605
1309_shp,38.47821,-122.66448,6,2638.826605
1309_shp,38.47845,-122.66373,7,2870.647607
1309_shp,38.4786,-122.6628,8,3142.436287
1309_shp,38.47857,-122.6611,9,3629.237388
1309_shp,38.47857,-122.6611,10,3629.237388
1309_shp,38.47867,-122.66022,11,3883.78375
1309_shp,38.47882,-122.65965,12,4055.865219
1309_shp,38.47959,-122.65748,13,4737.452044
1309_shp,38.47992,-122.65689,14,4944.749744
1309_shp,38.4798,-122.6568,15,4995.482175
1309_shp,38.47784,-122.65536,16,5819.786311
1309_shp,38.47784,-122.65536,17,5819.786311
1309_shp,38.47741,-122.65505,18,5999.787873
1309_shp,38.47671,-122.65481,19,6263.818634
1309_shp,38.47356,-122.65442,20,7416.441791
1309_shp,38.47356,-122.65442,21,7416.441791
1309_shp,38.46945,-122.65393,22,8919.826935
1309_shp,38.46945,-122.65393,23,8919.826935
1309_shp,38.46636,-122.65355,24,10050.423948
1309_shp,38.46636,-122.65355,25,10050.423948
1309_shp,38.46497,-122.65336,26,10559.563855
1309_shp,38.46498,-122.65368,27,10651.263492
1309_shp,38.46511,-122.65836,28,11992.147397
1309_shp,38.46511,-122.65836,29,11992.147397
1309_shp,38.46501,-122.66004,30,12474.566747
1309_shp,38.46469,-122.66159,31,12933.433166
1309_shp,38.46469,-122.66159,32,12933.433166
1309_shp,38.46403,-122.66439,33,13770.434771
1309_shp,38.46403,-122.66439,34,13770.434771
1309_shp,38.46335,-122.66714,35,14595.895692
1309_shp,38.46294,-122.6681,36,14908.721128
1309_shp,38.46248,-122.66888,37,15187.916495
1309_shp,38.46248,-122.66888,38,15187.916495
1309_shp,38.46095,-122.67104,39,16020.407683
1309_shp,38.46095,-122.67104,40,16020.407683
1309_shp,38.45911,-122.67366,41,17026.351083
1309_shp,38.45877,-122.67455,42,17309.698894
1309_shp,38.45865,-122.67434,43,17384.037501
1309_shp,38.45839,-122.67374,44,17580.218526
1309_shp,38.45839,-122.67374,45,17580.218526
1309_shp,38.4573,-122.67129,46,18386.327842
1309_shp,38.45699,-122.67151,47,18515.615278
1309_shp,38.45609,-122.67192,48,18863.78082
1309_shp,38.45444,-122.67233,49,19476.057617
1309_shp,38.45444,-122.67233,50,19476.057617
1309_shp,38.45371,-122.67282,51,19776.677035
1309_shp,38.45329,-122.67328,52,19978.545359
1309_shp,38.45194,-122.67535,53,20748.711387
1309_shp,38.45194,-122.67535,54,20748.711387
1309_shp,38.45131,-122.67632,55,21109.00759
1309_shp,38.44944,-122.67926,56,22191.950129
1309_shp,38.44931,-122.67947,57,22268.492533
1309_shp,38.44931,-122.67947,58,22268.492533
1309_shp,38.44842,-122.68117,59,22853.394111
1309_shp,38.44793,-122.68302,60,23412.481911
1309_shp,38.44793,-122.68302,61,23412.481911
1309_shp,38.44762,-122.68418,62,23763.368554
1309_shp,38.44703,-122.68637,63,24426.379621
1309_shp,38.44507,-122.68568,64,25167.042394
1309_shp,38.44485,-122.68646,65,25404.378617
1309_shp,38.44485,-122.68646,66,25404.378617
1309_shp,38.44365,-122.69091,67,26751.778761
1309_shp,38.44365,-122.69091,68,26751.778761
1309_shp,38.44267,-122.6945,69,27840.211667
1309_shp,38.44267,-122.6945,70,27840.211667
1309_shp,38.44168,-122.69813,71,28940.675561
1309_shp,38.44168,-122.69813,72,28940.675561
1309_shp,38.44087,-122.70107,73,29832.950918
1309_shp,38.44087,-122.70107,74,29832.950918
1309_shp,38.44026,-122.70326,75,30498.413295
1309_shp,38.44026,-122.70326,76,30498.413295
1309_shp,38.43894,-122.70807,77,31957.628858
1309_shp,38.43862,-122.70885,78,32209.619325
1309_shp,38.43862,-122.70885,79,32209.619325
1309_shp,38.43839,-122.70941,80,32390.579302
1309_shp,38.43699,-122.71148,81,33172.58721
1309_shp,38.43693,-122.71165,82,33225.961021
1309_shp,38.43696,-122.71213,83,33363.888544
1309_shp,38.4372,-122.71236,84,33473.342604
1309_shp,38.43824,-122.71253,85,33855.216515
1309_shp,38.43778,-122.71421,86,34364.765523
1309_shp,38.43832,-122.71458,87,34588.167483
1309_shp,38.43869,-122.71373,88,34866.442685
1310_shp,38.46642,-122.65356,1,0
1310_shp,38.46961,-122.65395,2,1167.122789
1310_shp,38.46961,-122.65395,3,1167.122789
1310_shp,38.47317,-122.65437,4,2469.207299
1310_shp,38.47317,-122.65437,5,2469.207299
1310_shp,38.47634,-122.65475,6,3628.808118
1310_shp,38.47717,-122.65494,7,3935.942088
1310_shp,38.47945,-122.65655,8,4885.644348
1310_shp,38.47945,-122.65655,9,4885.644348
1310_shp,38.47992,-122.65689,10,5082.553267
1310_shp,38.47989,-122.65707,11,5135.228539
1310_shp,38.4789,-122.6597,12,5970.017249
1310_shp,38.47876,-122.66023,13,6130.08361
1310_shp,38.47865,-122.66125,14,6424.825437
1310_shp,38.47865,-122.66125,15,6424.825437
1310_shp,38.47866,-122.66317,16,6974.497369
1310_shp,38.47845,-122.66408,17,7246.007829
1310_shp,38.47802,-122.66532,18,7634.006151
1310_shp,38.47802,-122.66532,19,7634.006151
1310_shp,38.47707,-122.66805,20,8488.721796
1310_shp,38.47678,-122.66943,21,8897.672698
1310_shp,38.47678,-122.66943,22,8897.672698
1310_shp,38.47647,-122.67078,23,9300.315354
1310_shp,38.47546,-122.67352,24,10166.714062
1310_shp,38.47546,-122.67352,25,10166.714062
1310_shp,38.47514,-122.67432,26,10423.694874
1310_shp,38.47484,-122.67471,27,10579.91293
1310_shp,38.4745,-122.67498,28,10725.885358
1310_shp,38.47345,-122.67556,29,11142.78364
1310_shp,38.47345,-122.67556,30,11142.78364
1310_shp,38.47245,-122.6762,31,11550.472242
1310_shp,38.47202,-122.67696,32,11818.55981
1310_shp,38.47181,-122.67687,33,11899.264103
1310_shp,38.47165,-122.67684,34,11958.164305
1310_shp,38.47123,-122.6768,35,12111.552655
1310_shp,38.47066,-122.67678,36,12319.220469
1310_shp,38.47066,-122.67678,37,12319.220469
1310_shp,38.46753,-122.67679,38,13459.141434
1310_shp,38.46753,-122.67679,39,13459.141434
1310_shp,38.46638,-122.67678,40,13877.970549
1310_shp,38.46546,-122.67618,41,14254.503407
1310_shp,38.46546,-122.67618,42,14254.503407
1310_shp,38.46458,-122.67589,43,14585.573726
1310_shp,38.46315,-122.67581,44,15106.869725
1310_shp,38.46315,-122.67581,45,15106.869725
1310_shp,38.46237,-122.67591,46,15392.377823
1310_shp,38.46143,-122.67629,47,15751.593683
1310_shp,38.46095,-122.67628,48,15926.428507
1310_shp,38.46047,-122.6761,49,16108.680343
1310_shp,38.45928,-122.67512,50,16624.990385
1310_shp,38.45928,-122.67512,51,16624.990385
1310_shp,38.45877,-122.67455,52,16872.256399
1310_shp,38.45839,-122.67374,53,17142.356708
1310_shp,38.45839,-122.67374,54,17142.356708
1310_shp,38.4573,-122.67129,55,17948.466024
1310_shp,38.45699,-122.67151,56,18077.75346
1310_shp,38.45609,-122.67192,57,18425.919003
1310_shp,38.45444,-122.67233,58,19038.1958
1310_shp,38.45444,-122.67233,59,19038.1958
1310_shp,38.45371,-122.67282,60,19338.815217
1310_shp,38.45329,-122.67328,61,19540.683542
1310_shp,38.45194,-122.67535,62,20310.849569
1310_shp,38.45194,-122.67535,63,20310.849569
1310_shp,38.45131,-122.67632,64,20671.145773
1310_shp,38.44944,-122.67926,65,21754.088311
1310_shp,38.44931,-122.67947,66,21830.630715
1310_shp,38.44931,-122.67947,67,21830.630715
1310_shp,38.44842,-122.68117,68,22415.532293
1310_shp,38.44793,-122.68302,69,22974.620094
1310_shp,38.44793,-122.68302,70,22974.620094
1310_shp,38.44762,-122.68418,71,23325.506736
1310_shp,38.44703,-122.68637,72,23988.517803
1310_shp,38.44507,-122.68568,73,24729.180577
1310_shp,38.44485,-122.68646,74,24966.5168
1310_shp,38.44485,-122.68646,75,24966.5168
1310_shp,38.44365,-122.69091,76,26313.916944
1310_shp,38.44365,-122.69091,77,26313.916944
1310_shp,38.44267,-122.6945,78,27402.34985
1310_shp,38.44267,-122.6945,79,27402.34985
1310_shp,38.44168,-122.69813,80,28502.813744
1310_shp,38.44168,-122.69813,81,28502.813744
1310_shp,38.44087,-122.70107,82,29395.089101
1310_shp,38.44087,-122.70107,83,29395.089101
1310_shp,38.44026,-122.70326,84,30060.551477
1310_shp,38.44026,-122.70326,85,30060.551477
1310_shp,38.43894,-122.70807,86,31519.767041
1310_shp,38.43862,-122.70885,87,31771.757508
1310_shp,38.43862,-122.70885,88,31771.757508
1310_shp,38.43839,-122.70941,89,31952.717484
1310_shp,38.43699,-122.71148,90,32734.725393
1310_shp,38.43693,-122.71165,91,32788.099204
1310_shp,38.43696,-122.71213,92,32926.026726
1310_shp,38.4372,-122.71236,93,33035.480786
1310_shp,38.43824,-122.71253,94,33417.354698
1310_shp,38.43778,-122.71421,95,33926.903705
1310_shp,38.43832,-122.71458,96,34150.305666
1310_shp,38.43869,-122.71373,97,34428.580868
1311_shp,38.41322,-122.71276,1,0
1311_shp,38.41321,-122.71354,2,223.530723
1311_shp,38.4135,-122.71354,3,329.145063
1311_shp,38.41645,-122.71356,4,1403.513412
1311_shp,38.41646,-122.71279,5,1624.169271
1311_shp,38.41646,-122.71279,6,1624.169271
1311_shp,38.41647,-122.70818,7,2945.063654
1311_shp,38.41647,-122.70818,8,2945.063654
1311_shp,38.4165,-122.70427,9,4065.437097
1311_shp,38.41662,-122.70427,10,4109.139606
1311_shp,38.41662,-122.70427,11,4109.139606
1311_shp,38.41874,-122.7043,12,4881.265268
1311_shp,38.41925,-122.70448,13,5074.028196
1311_shp,38.42192,-122.70687,14,6263.323299
1311_shp,38.42192,-122.70687,15,6263.323299
1311_shp,38.42252,-122.70739,16,6527.791679
1311_shp,38.42359,-122.70804,17,6959.684458
1311_shp,38.42359,-122.70804,18,6959.684458
1311_shp,38.42782,-122.71048,19,8651.382287
1311_shp,38.42782,-122.71048,20,8651.382287
1311_shp,38.42818,-122.71063,21,8789.352799
1311_shp,38.42948,-122.7109,22,9269.074494
1311_shp,38.42975,-122.71132,23,9424.463504
1311_shp,38.42985,-122.71126,24,9464.734772
1311_shp,38.4302,-122.71111,25,9599.248992
1311_shp,38.43051,-122.7111,26,9712.183747
1311_shp,38.43204,-122.71139,27,10275.55112
1311_shp,38.43204,-122.71139,28,10275.55112
1311_shp,38.43411,-122.71183,29,11039.885762
1311_shp,38.43411,-122.71183,30,11039.885762
1311_shp,38.43622,-122.71226,31,11818.133386
1311_shp,38.43826,-122.71251,32,12564.521938
1311_shp,38.43795,-122.71357,33,12888.460256
1311_shp,38.43782,-122.71413,34,13055.709003
1311_shp,38.43816,-122.71447,35,13213.244088
1311_shp,38.43827,-122.71457,36,13262.491941
1311_shp,38.43866,-122.71379,37,13527.239966
1311_shp,38.43869,-122.71372,38,13550.074209
1317_shp,38.4056,-122.71274,1,0
1317_shp,38.40561,-122.7135,2,217.823544
1317_shp,38.40677,-122.71349,3,640.290105
1317_shp,38.40753,-122.7135,4,917.087053
1317_shp,38.40753,-122.7135,5,917.087053
1317_shp,38.41015,-122.71353,6,1871.295975
1317_shp,38.41015,-122.71353,7,1871.295975
1317_shp,38.41195,-122.71353,8,2526.832998
1317_shp,38.41195,-122.71353,9,2526.832998
1317_shp,38.41938,-122.71354,10,5232.747813
1317_shp,38.41938,-122.71354,11,5232.747813
1317_shp,38.42141,-122.71355,12,5972.054635
1317_shp,38.42141,-122.71355,13,5972.054635
1317_shp,38.42413,-122.71351,14,6962.71219
1317_shp,38.42413,-122.71351,15,6962.71219
1317_shp,38.42654,-122.71346,16,7840.522458
1317_shp,38.42701,-122.71332,17,8016.327178
1317_shp,38.42755,-122.71298,18,8235.788954
1317_shp,38.42755,-122.71298,19,8235.788954
1317_shp,38.43004,-122.71116,20,9281.82279
1317_shp,38.43051,-122.7111,21,9453.852195
1317_shp,38.43204,-122.71139,22,10017.219568
1317_shp,38.43204,-122.71139,23,10017.219568
1317_shp,38.43411,-122.71183,24,10781.55421
1317_shp,38.43411,-122.71183,25,10781.55421
1317_shp,38.43622,-122.71226,26,11559.801834
1317_shp,38.43826,-122.71251,27,12306.190386
1317_shp,38.43795,-122.71357,28,12630.128704
1317_shp,38.43782,-122.71413,29,12797.377451
1317_shp,38.43816,-122.71447,30,12954.912536
1317_shp,38.43827,-122.71457,31,13004.160389
1317_shp,38.43866,-122.71379,32,13268.908414
1317_shp,38.43869,-122.71372,33,13291.742658
1318_shp,38.47562,-122.67307,1,0
1318_shp,38.47646,-122.67047,2,804.77092
1318_shp,38.47691,-122.66831,3,1444.5034
1318_shp,38.47691,-122.66831,4,1444.5034
1318_shp,38.47821,-122.66448,5,2638.826605
1318_shp,38.47821,-122.66448,6,2638.826605
1318_shp,38.47845,-122.66373,7,2870.647607
1318_shp,38.4786,-122.6628,8,3142.436287
1318_shp,38.47857,-122.6611,9,3629.237388
1318_shp,38.47857,-122.6611,10,3629.237388
1318_shp,38.47867,-122.66022,11,3883.78375
1318_shp,38.47882,-122.65965,12,4055.865219
1318_shp,38.47959,-122.65748,13,4737.452044
1318_shp,38.47992,-122.65689,14,4944.749744
1318_shp,38.4798,-122.6568,15,4995.482175
1318_shp,38.47784,-122.65536,16,5819.786311
1318_shp,38.47784,-122.65536,17,5819.786311
1318_shp,38.47741,-122.65505,18,5999.787873
1318_shp,38.47671,-122.65481,19,6263.818634
1318_shp,38.47356,-122.65442,20,7416.441791
1318_shp,38.47356,-122.65442,21,7416.441791
1318_shp,38.46945,-122.65393,22,8919.826935
1318_shp,38.46945,-122.65393,23,8919.826935
1318_shp,38.46636,-122.65355,24,10050.423948
1318_shp,38.46636,-122.65355,25,10050.423948
1318_shp,38.46497,-122.65336,26,10559.563855
1318_shp,38.46498,-122.65368,27,10651.263492
1318_shp,38.46511,-122.65836,28,11992.147397
1318_shp,38.46511,-122.65836,29,11992.147397
1318_shp,38.46501,-122.66004,30,12474.566747
1318_shp,38.46469,-122.66159,31,12933.433166
1318_shp,38.46469,-122.66159,32,12933.433166
1318_shp,38.46403,-122.66439,33,13770.434771
1318_shp,38.46403,-122.66439,34,13770.434771
1318_shp,38.46335,-122.66714,35,14595.895692
1318_shp,38.46294,-122.6681,36,14908.721128
1318_shp,38.46248,-122.66888,37,15187.916495
1318_shp,38.46248,-122.66888,38,15187.916495
1318_shp,38.46095,-122.67104,39,16020.407683
1318_shp,38.46095,-122.67104,40,16020.407683
1318_shp,38.45911,-122.67366,41,17026.351083
1318_shp,38.45877,-122.67455,42,17309.698894
1318_shp,38.45865,-122.67434,43,17384.037501
1318_shp,38.45839,-122.67374,44,17580.218526
1318_shp,38.45839,-122.67374,45,17580.218526
1318_shp,38.4573,-122.67129,46,18386.327842
1318_shp,38.45699,-122.67151,47,18515.615278
1318_shp,38.45609,-122.67192,48,18863.78082
1318_shp,38.45444,-122.67233,49,19476.057617
1318_shp,38.45444,-122.67233,50,19476.057617
1318_shp,38.45371,-122.67282,51,19776.677035
1318_shp,38.45329,-122.67328,52,19978.545359
1318_shp,38.45194,-122.67535,53,20748.711387
1318_shp,38.45194,-122.67535,54,20748.711387
1318_shp,38.45131,-122.67632,55,21109.00759
1318_shp,38.44944,-122.67926,56,22191.950129
1318_shp,38.44931,-122.67947,57,22268.492533
1318_shp,38.44931,-122.67947,58,22268.492533
1318_shp,38.44842,-122.68117,59,22853.394111
1318_shp,38.44793,-122.68302,60,23412.481911
1318_shp,38.44793,-122.68302,61,23412.481911
1318_shp,38.44762,-122.68418,62,23763.368554
1318_shp,38.44703,-122.68637,63,24426.379621
1318_shp,38.44507,-122.68568,64,25167.042394
1318_shp,38.44485,-122.68646,65,25404.378617
1318_shp,38.44485,-122.68646,66,25404.378617
1318_shp,38.44365,-122.69091,67,26751.778761
1318_shp,38.44365,-122.69091,68,26751.778761
1318_shp,38.44267,-122.6945,69,27840.211667
1318_shp,38.44267,-122.6945,70,27840.211667
1318_shp,38.44168,-122.69813,71,28940.675561
1318_shp,38.44168,-122.69813,72,28940.675561
1318_shp,38.44087,-122.70107,73,29832.950918
1318_shp,38.44087,-122.70107,74,29832.950918
1318_shp,38.44026,-122.70326,75,30498.413295
1318_shp,38.44026,-122.70326,76,30498.413295
1318_shp,38.43894,-122.70807,77,31957.628858
1318_shp,38.43862,-122.70885,78,32209.619325
1318_shp,38.43862,-122.70885,79,32209.619325
1318_shp,38.43839,-122.70941,80,32390.579302
1318_shp,38.43699,-122.71148,81,33172.58721
1318_shp,38.43693,-122.71165,82,33225.961021
1318_shp,38.43696,-122.71213,83,33363.888544
1318_shp,38.4372,-122.71236,84,33473.342604
1318_shp,38.43824,-122.71253,85,33855.216515
1318_shp,38.43778,-122.71421,86,34364.765523
1318_shp,38.43832,-122.71458,87,34588.167483
1318_shp,38.43869,-122.71373,88,34866.442685
1319_shp,38.41322,-122.71276,1,0
1319_shp,38.41321,-122.71354,2,223.530723
1319_shp,38.4135,-122.71354,3,329.145063
1319_shp,38.41645,-122.71356,4,1403.513412
1319_shp,38.41646,-122.71279,5,1624.169271
1319_shp,38.41646,-122.71279,6,1624.169271
1319_shp,38.41647,-122.70818,7,2945.063654
1319_shp,38.41647,-122.70818,8,2945.063654
1319_shp,38.4165,-122.70427,9,4065.437097
1319_shp,38.41662,-122.70427,10,4109.139606
1319_shp,38.41662,-122.70427,11,4109.139606
1319_shp,38.41874,-122.7043,12,4881.265268
1319_shp,38.41925,-122.70448,13,5074.028196
1319_shp,38.42192,-122.70687,14,6263.323299
1319_shp,38.42192,-122.70687,15,6263.323299
1319_shp,38.42252,-122.70739,16,6527.791679
1319_shp,38.42359,-122.70804,17,6959.684458
1319_shp,38.42359,-122.70804,18,6959.684458
1319_shp,38.42782,-122.71048,19,8651.382287
1319_shp,38.42782,-122.71048,20,8651.382287
1319_shp,38.42818,-122.71063,21,8789.352799
1319_shp,38.42948,-122.7109,22,9269.074494
1319_shp,38.42975,-122.71132,23,9424.463504
1319_shp,38.42985,-122.71126,24,9464.734772
