zone_id,access_node_id,distance,geometry
131.0,1000016.0,341.4201698457061,"LINESTRING (-122.27070081 37.86784966, -122.268078 37.870117)"
131.0,1000030.0,1317.7053247665917,"LINESTRING (-122.27070081 37.86784966, -122.283508 37.874032)"
132.0,1000006.0,1704.0519844943474,"LINESTRING (-122.2784838 37.86675496, -122.26975 37.853069)"
132.0,1000016.0,986.9606495408499,"LINESTRING (-122.2784838 37.86675496, -122.268078 37.870117)"
132.0,1000030.0,921.5459833981218,"LINESTRING (-122.2784838 37.86675496, -122.283508 37.874032)"
133.0,1000016.0,1784.2256556942978,"LINESTRING (-122.28762678 37.8657222, -122.268078 37.870117)"
133.0,1000030.0,992.219786607952,"LINESTRING (-122.28762678 37.8657222, -122.283508 37.874032)"
134.0,1000030.0,1467.2148417619549,"LINESTRING (-122.29501157 37.86445904, -122.283508 37.874032)"
135.0,1000006.0,1462.1840112824286,"LINESTRING (-122.28552515 37.85728518, -122.26975 37.853069)"
135.0,1000030.0,1870.5612843025292,"LINESTRING (-122.28552515 37.85728518, -122.283508 37.874032)"
136.0,1000006.0,889.8939054999107,"LINESTRING (-122.27731876 37.85839214, -122.26975 37.853069)"
136.0,1000016.0,1535.5105572055081,"LINESTRING (-122.27731876 37.85839214, -122.268078 37.870117)"
136.0,1000030.0,1821.9651624252415,"LINESTRING (-122.27731876 37.85839214, -122.283508 37.874032)"
137.0,1000006.0,697.1691170409218,"LINESTRING (-122.26957908 37.85933734, -122.26975 37.853069)"
137.0,1000016.0,1205.8647785358016,"LINESTRING (-122.26957908 37.85933734, -122.268078 37.870117)"
138.0,1000006.0,1054.996421298083,"LINESTRING (-122.26036061 37.8589901, -122.26975 37.853069)"
138.0,1000016.0,1410.5885906887609,"LINESTRING (-122.26036061 37.8589901, -122.268078 37.870117)"
138.0,1000040.0,1768.706845028845,"LINESTRING (-122.26036061 37.8589901, -122.251271 37.844795)"
139.0,1000006.0,1375.469814047878,"LINESTRING (-122.26085268 37.86325073, -122.26975 37.853069)"
139.0,1000016.0,992.5720252158442,"LINESTRING (-122.26085268 37.86325073, -122.268078 37.870117)"
140.0,1000006.0,1977.627477088956,"LINESTRING (-122.25015266 37.86183851, -122.26975 37.853069)"
140.0,1000016.0,1823.0138105246633,"LINESTRING (-122.25015266 37.86183851, -122.268078 37.870117)"
140.0,1000040.0,1897.6936919819018,"LINESTRING (-122.25015266 37.86183851, -122.251271 37.844795)"
141.0,1000040.0,1213.646304689722,"LINESTRING (-122.24551818 37.85471938, -122.251271 37.844795)"
142.0,1000006.0,93.19767020239063,"LINESTRING (-122.26896825 37.85250201, -122.26975 37.853069)"
142.0,1000016.0,1960.2560920515516,"LINESTRING (-122.26896825 37.85250201, -122.268078 37.870117)"
142.0,1000040.0,1774.5282946878717,"LINESTRING (-122.26896825 37.85250201, -122.251271 37.844795)"
143.0,1000006.0,969.8537233652962,"LINESTRING (-122.25891021 37.85474859, -122.26975 37.853069)"
143.0,1000016.0,1888.921572235268,"LINESTRING (-122.25891021 37.85474859, -122.268078 37.870117)"
