service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
72813,1,1,1,1,1,0,0,20240116,20240308
76504,0,0,0,0,0,1,0,20240120,20240309
76707,0,0,0,0,0,0,1,20240121,20240303
78945,0,0,0,0,0,0,1,20240310,20240407
78946,1,1,1,1,1,0,0,20240311,20240412
78947,0,0,0,0,0,1,0,20240316,20240413
79603,1,1,1,1,1,0,0,20231002,20240112
79604,0,0,0,0,0,1,0,20231007,20240113
79605,0,0,0,0,0,0,1,20231008,20240107
