route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
ACETrain,79260,ACE04,Stockton,1,,pv35,ACE,1,1
ACETrain,79260,ACE06,Stockton,1,,pv35,ACE,1,1
ACETrain,79260,ACE08,Stockton,1,,pv35,ACE,1,1
ACETrain,79260,ACE10,Stockton,1,,pv35,ACE,1,1
ACETrain,79260,ACE01,San Jose,0,,u32g,ACE,1,1
ACETrain,79260,ACE03,San Jose,0,,u32g,ACE,1,1
ACETrain,79260,ACE05,San Jose,0,,u32g,ACE,1,1
ACETrain,79260,ACE07,San Jose,0,,u32g,ACE,1,1
