trip_id,stop_id,arrival_time,departure_time,stop_sequence,continuous_pickup,continuous_drop_off,start_service_area_radius,end_service_area_radius,departure_buffer
800119-SCH-1909-Blocking-Weekday-30,755006,06:44:00,06:44:00,1,-999,-999,-999.0,-999.0,0
800119-SCH-1909-Blocking-Weekday-30,755000,06:49:00,06:50:00,2,-999,-999,-999.0,-999.0,0
800120-SCH-1909-Blocking-Weekday-30,755000,06:38:00,06:38:00,1,-999,-999,-999.0,-999.0,0
800120-SCH-1909-Blocking-Weekday-30,755006,06:45:00,06:47:00,2,-999,-999,-999.0,-999.0,0
800121-SCH-1909-Blocking-Weekday-30,755006,06:47:00,06:47:00,1,-999,-999,-999.0,-999.0,0
800121-SCH-1909-Blocking-Weekday-30,755000,06:52:00,06:53:00,2,-999,-999,-999.0,-999.0,0
800122-SCH-1909-Blocking-Weekday-30,755000,06:41:00,06:41:00,1,-999,-999,-999.0,-999.0,0
800122-SCH-1909-Blocking-Weekday-30,755006,06:48:00,06:50:00,2,-999,-999,-999.0,-999.0,0
800123-SCH-1909-Blocking-Weekday-30,755006,06:50:00,06:50:00,1,-999,-999,-999.0,-999.0,0
800123-SCH-1909-Blocking-Weekday-30,755000,06:55:00,06:56:00,2,-999,-999,-999.0,-999.0,0
800124-SCH-1909-Blocking-Weekday-30,755000,06:44:00,06:44:00,1,-999,-999,-999.0,-999.0,0
800124-SCH-1909-Blocking-Weekday-30,755006,06:51:00,06:53:00,2,-999,-999,-999.0,-999.0,0
800125-SCH-1909-Blocking-Weekday-30,755006,06:53:00,06:53:00,1,-999,-999,-999.0,-999.0,0
800125-SCH-1909-Blocking-Weekday-30,755000,06:58:00,06:59:00,2,-999,-999,-999.0,-999.0,0
800126-SCH-1909-Blocking-Weekday-30,755000,06:48:00,06:48:00,1,-999,-999,-999.0,-999.0,0
800126-SCH-1909-Blocking-Weekday-30,755006,06:55:00,06:57:00,2,-999,-999,-999.0,-999.0,0
800127-SCH-1909-Blocking-Weekday-30,755006,06:57:00,06:57:00,1,-999,-999,-999.0,-999.0,0
800127-SCH-1909-Blocking-Weekday-30,755000,07:02:00,07:03:00,2,-999,-999,-999.0,-999.0,0
800128-SCH-1909-Blocking-Weekday-30,755000,06:51:00,06:51:00,1,-999,-999,-999.0,-999.0,0
800128-SCH-1909-Blocking-Weekday-30,755006,06:58:00,07:00:00,2,-999,-999,-999.0,-999.0,0
800129-SCH-1909-Blocking-Weekday-30,755006,07:00:00,07:00:00,1,-999,-999,-999.0,-999.0,0
800129-SCH-1909-Blocking-Weekday-30,755000,07:05:00,07:06:00,2,-999,-999,-999.0,-999.0,0
800130-SCH-1909-Blocking-Weekday-30,755000,06:54:00,06:54:00,1,-999,-999,-999.0,-999.0,0
800130-SCH-1909-Blocking-Weekday-30,755006,07:01:00,07:03:00,2,-999,-999,-999.0,-999.0,0
800131-SCH-1909-Blocking-Weekday-30,755006,07:03:00,07:03:00,1,-999,-999,-999.0,-999.0,0
800131-SCH-1909-Blocking-Weekday-30,755000,07:08:00,07:09:00,2,-999,-999,-999.0,-999.0,0
800132-SCH-1909-Blocking-Weekday-30,755000,06:57:00,06:57:00,1,-999,-999,-999.0,-999.0,0
800132-SCH-1909-Blocking-Weekday-30,755006,07:04:00,07:06:00,2,-999,-999,-999.0,-999.0,0
800133-SCH-1909-Blocking-Weekday-30,755006,07:06:00,07:06:00,1,-999,-999,-999.0,-999.0,0
800133-SCH-1909-Blocking-Weekday-30,755000,07:11:00,07:12:00,2,-999,-999,-999.0,-999.0,0
800134-SCH-1909-Blocking-Weekday-30,755000,07:00:00,07:00:00,1,-999,-999,-999.0,-999.0,0
800134-SCH-1909-Blocking-Weekday-30,755006,07:07:00,07:09:00,2,-999,-999,-999.0,-999.0,0
800135-SCH-1909-Blocking-Weekday-30,755006,07:09:00,07:09:00,1,-999,-999,-999.0,-999.0,0
800135-SCH-1909-Blocking-Weekday-30,755000,07:14:00,07:15:00,2,-999,-999,-999.0,-999.0,0
800136-SCH-1909-Blocking-Weekday-30,755000,07:04:00,07:04:00,1,-999,-999,-999.0,-999.0,0
800136-SCH-1909-Blocking-Weekday-30,755006,07:11:00,07:13:00,2,-999,-999,-999.0,-999.0,0
800137-SCH-1909-Blocking-Weekday-30,755006,07:13:00,07:13:00,1,-999,-999,-999.0,-999.0,0
800137-SCH-1909-Blocking-Weekday-30,755000,07:18:00,07:19:00,2,-999,-999,-999.0,-999.0,0
800138-SCH-1909-Blocking-Weekday-30,755000,07:08:00,07:08:00,1,-999,-999,-999.0,-999.0,0
800138-SCH-1909-Blocking-Weekday-30,755006,07:15:00,07:17:00,2,-999,-999,-999.0,-999.0,0
800139-SCH-1909-Blocking-Weekday-30,755006,07:17:00,07:17:00,1,-999,-999,-999.0,-999.0,0
800139-SCH-1909-Blocking-Weekday-30,755000,07:22:00,07:23:00,2,-999,-999,-999.0,-999.0,0
800140-SCH-1909-Blocking-Weekday-30,755000,07:13:00,07:13:00,1,-999,-999,-999.0,-999.0,0
800140-SCH-1909-Blocking-Weekday-30,755006,07:20:00,07:22:00,2,-999,-999,-999.0,-999.0,0
800141-SCH-1909-Blocking-Weekday-30,755006,07:22:00,07:22:00,1,-999,-999,-999.0,-999.0,0
800141-SCH-1909-Blocking-Weekday-30,755000,07:27:00,07:28:00,2,-999,-999,-999.0,-999.0,0
800142-SCH-1909-Blocking-Weekday-30,755000,07:17:00,07:17:00,1,-999,-999,-999.0,-999.0,0
800142-SCH-1909-Blocking-Weekday-30,755006,07:24:00,07:26:00,2,-999,-999,-999.0,-999.0,0
800143-SCH-1909-Blocking-Weekday-30,755006,07:26:00,07:26:00,1,-999,-999,-999.0,-999.0,0
800143-SCH-1909-Blocking-Weekday-30,755000,07:31:00,07:32:00,2,-999,-999,-999.0,-999.0,0
800144-SCH-1909-Blocking-Weekday-30,755000,07:20:00,07:20:00,1,-999,-999,-999.0,-999.0,0
800144-SCH-1909-Blocking-Weekday-30,755006,07:27:00,07:29:00,2,-999,-999,-999.0,-999.0,0
800145-SCH-1909-Blocking-Weekday-30,755006,07:29:00,07:29:00,1,-999,-999,-999.0,-999.0,0
800145-SCH-1909-Blocking-Weekday-30,755000,07:34:00,07:35:00,2,-999,-999,-999.0,-999.0,0
800146-SCH-1909-Blocking-Weekday-30,755000,07:24:00,07:24:00,1,-999,-999,-999.0,-999.0,0
800146-SCH-1909-Blocking-Weekday-30,755006,07:31:00,07:33:00,2,-999,-999,-999.0,-999.0,0
800147-SCH-1909-Blocking-Weekday-30,755006,07:33:00,07:33:00,1,-999,-999,-999.0,-999.0,0
800147-SCH-1909-Blocking-Weekday-30,755000,07:38:00,07:39:00,2,-999,-999,-999.0,-999.0,0
800148-SCH-1909-Blocking-Weekday-30,755000,07:28:00,07:28:00,1,-999,-999,-999.0,-999.0,0
800148-SCH-1909-Blocking-Weekday-30,755006,07:35:00,07:37:00,2,-999,-999,-999.0,-999.0,0
800149-SCH-1909-Blocking-Weekday-30,755006,07:37:00,07:37:00,1,-999,-999,-999.0,-999.0,0
800149-SCH-1909-Blocking-Weekday-30,755000,07:42:00,07:43:00,2,-999,-999,-999.0,-999.0,0
800150-SCH-1909-Blocking-Weekday-30,755000,07:30:00,07:30:00,1,-999,-999,-999.0,-999.0,0
800150-SCH-1909-Blocking-Weekday-30,755006,07:37:00,07:39:00,2,-999,-999,-999.0,-999.0,0
800151-SCH-1909-Blocking-Weekday-30,755006,07:39:00,07:39:00,1,-999,-999,-999.0,-999.0,0
800151-SCH-1909-Blocking-Weekday-30,755000,07:44:00,07:45:00,2,-999,-999,-999.0,-999.0,0
800152-SCH-1909-Blocking-Weekday-30,755000,07:33:00,07:33:00,1,-999,-999,-999.0,-999.0,0
800152-SCH-1909-Blocking-Weekday-30,755006,07:40:00,07:42:00,2,-999,-999,-999.0,-999.0,0
800153-SCH-1909-Blocking-Weekday-30,755006,07:42:00,07:42:00,1,-999,-999,-999.0,-999.0,0
800153-SCH-1909-Blocking-Weekday-30,755000,07:47:00,07:48:00,2,-999,-999,-999.0,-999.0,0
800154-SCH-1909-Blocking-Weekday-30,755000,07:36:00,07:36:00,1,-999,-999,-999.0,-999.0,0
800154-SCH-1909-Blocking-Weekday-30,755006,07:43:00,07:45:00,2,-999,-999,-999.0,-999.0,0
800155-SCH-1909-Blocking-Weekday-30,755006,07:45:00,07:45:00,1,-999,-999,-999.0,-999.0,0
800155-SCH-1909-Blocking-Weekday-30,755000,07:50:00,07:51:00,2,-999,-999,-999.0,-999.0,0
800156-SCH-1909-Blocking-Weekday-30,755000,07:40:00,07:40:00,1,-999,-999,-999.0,-999.0,0
800156-SCH-1909-Blocking-Weekday-30,755006,07:47:00,07:49:00,2,-999,-999,-999.0,-999.0,0
800157-SCH-1909-Blocking-Weekday-30,755006,07:49:00,07:49:00,1,-999,-999,-999.0,-999.0,0
800157-SCH-1909-Blocking-Weekday-30,755000,07:54:00,07:55:00,2,-999,-999,-999.0,-999.0,0
800158-SCH-1909-Blocking-Weekday-30,755000,07:43:00,07:43:00,1,-999,-999,-999.0,-999.0,0
800158-SCH-1909-Blocking-Weekday-30,755006,07:50:00,07:52:00,2,-999,-999,-999.0,-999.0,0
800159-SCH-1909-Blocking-Weekday-30,755006,07:52:00,07:52:00,1,-999,-999,-999.0,-999.0,0
800159-SCH-1909-Blocking-Weekday-30,755000,07:57:00,07:58:00,2,-999,-999,-999.0,-999.0,0
800160-SCH-1909-Blocking-Weekday-30,755000,07:47:00,07:47:00,1,-999,-999,-999.0,-999.0,0
800160-SCH-1909-Blocking-Weekday-30,755006,07:54:00,07:56:00,2,-999,-999,-999.0,-999.0,0
800161-SCH-1909-Blocking-Weekday-30,755006,07:56:00,07:56:00,1,-999,-999,-999.0,-999.0,0
800161-SCH-1909-Blocking-Weekday-30,755000,08:01:00,08:02:00,2,-999,-999,-999.0,-999.0,0
800162-SCH-1909-Blocking-Weekday-30,755000,07:51:00,07:51:00,1,-999,-999,-999.0,-999.0,0
800162-SCH-1909-Blocking-Weekday-30,755006,07:58:00,08:00:00,2,-999,-999,-999.0,-999.0,0
800163-SCH-1909-Blocking-Weekday-30,755006,08:00:00,08:00:00,1,-999,-999,-999.0,-999.0,0
800163-SCH-1909-Blocking-Weekday-30,755000,08:05:00,08:06:00,2,-999,-999,-999.0,-999.0,0
800164-SCH-1909-Blocking-Weekday-30,755000,07:56:00,07:56:00,1,-999,-999,-999.0,-999.0,0
800164-SCH-1909-Blocking-Weekday-30,755006,08:03:00,08:05:00,2,-999,-999,-999.0,-999.0,0
800165-SCH-1909-Blocking-Weekday-30,755006,08:05:00,08:05:00,1,-999,-999,-999.0,-999.0,0
800165-SCH-1909-Blocking-Weekday-30,755000,08:10:00,08:11:00,2,-999,-999,-999.0,-999.0,0
800166-SCH-1909-Blocking-Weekday-30,755000,08:03:00,08:03:00,1,-999,-999,-999.0,-999.0,0
800166-SCH-1909-Blocking-Weekday-30,755006,08:10:00,08:12:00,2,-999,-999,-999.0,-999.0,0
800167-SCH-1909-Blocking-Weekday-30,755006,08:12:00,08:12:00,1,-999,-999,-999.0,-999.0,0
800167-SCH-1909-Blocking-Weekday-30,755000,08:17:00,08:18:00,2,-999,-999,-999.0,-999.0,0
800168-SCH-1909-Blocking-Weekday-30,755000,08:07:00,08:07:00,1,-999,-999,-999.0,-999.0,0
800168-SCH-1909-Blocking-Weekday-30,755006,08:14:00,08:16:00,2,-999,-999,-999.0,-999.0,0
800169-SCH-1909-Blocking-Weekday-30,755006,08:16:00,08:16:00,1,-999,-999,-999.0,-999.0,0
800169-SCH-1909-Blocking-Weekday-30,755000,08:21:00,08:22:00,2,-999,-999,-999.0,-999.0,0
800170-SCH-1909-Blocking-Weekday-30,755000,08:11:00,08:11:00,1,-999,-999,-999.0,-999.0,0
800170-SCH-1909-Blocking-Weekday-30,755006,08:18:00,08:20:00,2,-999,-999,-999.0,-999.0,0
800171-SCH-1909-Blocking-Weekday-30,755006,08:20:00,08:20:00,1,-999,-999,-999.0,-999.0,0
800171-SCH-1909-Blocking-Weekday-30,755000,08:25:00,08:26:00,2,-999,-999,-999.0,-999.0,0
800172-SCH-1909-Blocking-Weekday-30,755000,08:15:00,08:15:00,1,-999,-999,-999.0,-999.0,0
800172-SCH-1909-Blocking-Weekday-30,755006,08:22:00,08:24:00,2,-999,-999,-999.0,-999.0,0
800173-SCH-1909-Blocking-Weekday-30,755006,08:24:00,08:24:00,1,-999,-999,-999.0,-999.0,0
800173-SCH-1909-Blocking-Weekday-30,755000,08:29:00,08:30:00,2,-999,-999,-999.0,-999.0,0
800174-SCH-1909-Blocking-Weekday-30,755000,08:19:00,08:19:00,1,-999,-999,-999.0,-999.0,0
800174-SCH-1909-Blocking-Weekday-30,755006,08:26:00,08:28:00,2,-999,-999,-999.0,-999.0,0
800175-SCH-1909-Blocking-Weekday-30,755006,08:28:00,08:28:00,1,-999,-999,-999.0,-999.0,0
800175-SCH-1909-Blocking-Weekday-30,755000,08:33:00,08:34:00,2,-999,-999,-999.0,-999.0,0
800176-SCH-1909-Blocking-Weekday-30,755000,08:23:00,08:23:00,1,-999,-999,-999.0,-999.0,0
800176-SCH-1909-Blocking-Weekday-30,755006,08:30:00,08:32:00,2,-999,-999,-999.0,-999.0,0
800177-SCH-1909-Blocking-Weekday-30,755006,08:32:00,08:32:00,1,-999,-999,-999.0,-999.0,0
800177-SCH-1909-Blocking-Weekday-30,755000,08:37:00,08:38:00,2,-999,-999,-999.0,-999.0,0
800178-SCH-1909-Blocking-Weekday-30,755000,08:27:00,08:27:00,1,-999,-999,-999.0,-999.0,0
800178-SCH-1909-Blocking-Weekday-30,755006,08:34:00,08:36:00,2,-999,-999,-999.0,-999.0,0
800179-SCH-1909-Blocking-Weekday-30,755006,08:36:00,08:36:00,1,-999,-999,-999.0,-999.0,0
800179-SCH-1909-Blocking-Weekday-30,755000,08:41:00,08:42:00,2,-999,-999,-999.0,-999.0,0
800180-SCH-1909-Blocking-Weekday-30,755000,08:31:00,08:31:00,1,-999,-999,-999.0,-999.0,0
800180-SCH-1909-Blocking-Weekday-30,755006,08:38:00,08:40:00,2,-999,-999,-999.0,-999.0,0
800181-SCH-1909-Blocking-Weekday-30,755006,08:40:00,08:40:00,1,-999,-999,-999.0,-999.0,0
800181-SCH-1909-Blocking-Weekday-30,755000,08:45:00,08:46:00,2,-999,-999,-999.0,-999.0,0
800182-SCH-1909-Blocking-Weekday-30,755000,08:35:00,08:35:00,1,-999,-999,-999.0,-999.0,0
800182-SCH-1909-Blocking-Weekday-30,755006,08:42:00,08:44:00,2,-999,-999,-999.0,-999.0,0
800183-SCH-1909-Blocking-Weekday-30,755006,08:44:00,08:44:00,1,-999,-999,-999.0,-999.0,0
800183-SCH-1909-Blocking-Weekday-30,755000,08:49:00,08:50:00,2,-999,-999,-999.0,-999.0,0
800184-SCH-1909-Blocking-Weekday-30,755000,08:43:00,08:43:00,1,-999,-999,-999.0,-999.0,0
800184-SCH-1909-Blocking-Weekday-30,755006,08:50:00,08:52:00,2,-999,-999,-999.0,-999.0,0
800185-SCH-1909-Blocking-Weekday-30,755006,08:52:00,08:52:00,1,-999,-999,-999.0,-999.0,0
800185-SCH-1909-Blocking-Weekday-30,755000,08:57:00,08:58:00,2,-999,-999,-999.0,-999.0,0
800186-SCH-1909-Blocking-Weekday-30,755000,08:47:00,08:47:00,1,-999,-999,-999.0,-999.0,0
800186-SCH-1909-Blocking-Weekday-30,755006,08:54:00,08:56:00,2,-999,-999,-999.0,-999.0,0
800187-SCH-1909-Blocking-Weekday-30,755006,08:56:00,08:56:00,1,-999,-999,-999.0,-999.0,0
800187-SCH-1909-Blocking-Weekday-30,755000,09:01:00,09:02:00,2,-999,-999,-999.0,-999.0,0
800188-SCH-1909-Blocking-Weekday-30,755000,08:51:00,08:51:00,1,-999,-999,-999.0,-999.0,0
800188-SCH-1909-Blocking-Weekday-30,755006,08:58:00,09:00:00,2,-999,-999,-999.0,-999.0,0
800189-SCH-1909-Blocking-Weekday-30,755006,09:00:00,09:00:00,1,-999,-999,-999.0,-999.0,0
800189-SCH-1909-Blocking-Weekday-30,755000,09:05:00,09:05:00,2,-999,-999,-999.0,-999.0,0
800190-SCH-1909-Blocking-Weekday-30,755000,08:59:00,08:59:00,1,-999,-999,-999.0,-999.0,0
800190-SCH-1909-Blocking-Weekday-30,755006,09:06:00,09:08:00,2,-999,-999,-999.0,-999.0,0
800191-SCH-1909-Blocking-Weekday-30,755006,09:08:00,09:08:00,1,-999,-999,-999.0,-999.0,0
800191-SCH-1909-Blocking-Weekday-30,755000,09:13:00,09:13:00,2,-999,-999,-999.0,-999.0,0
800192-SCH-1909-Blocking-Weekday-30,755000,09:04:00,09:04:00,1,-999,-999,-999.0,-999.0,0
800192-SCH-1909-Blocking-Weekday-30,755006,09:11:00,09:13:00,2,-999,-999,-999.0,-999.0,0
800193-SCH-1909-Blocking-Weekday-30,755006,09:13:00,09:13:00,1,-999,-999,-999.0,-999.0,0
800193-SCH-1909-Blocking-Weekday-30,755000,09:18:00,09:19:00,2,-999,-999,-999.0,-999.0,0
800194-SCH-1909-Blocking-Weekday-30,755000,09:13:00,09:13:00,1,-999,-999,-999.0,-999.0,0
800194-SCH-1909-Blocking-Weekday-30,755006,09:20:00,09:22:00,2,-999,-999,-999.0,-999.0,0
800195-SCH-1909-Blocking-Weekday-30,755006,09:22:00,09:22:00,1,-999,-999,-999.0,-999.0,0
800195-SCH-1909-Blocking-Weekday-30,755000,09:27:00,09:28:00,2,-999,-999,-999.0,-999.0,0
800196-SCH-1909-Blocking-Weekday-30,755000,09:20:00,09:20:00,1,-999,-999,-999.0,-999.0,0
800196-SCH-1909-Blocking-Weekday-30,755006,09:27:00,09:29:00,2,-999,-999,-999.0,-999.0,0
800197-SCH-1909-Blocking-Weekday-30,755006,09:29:00,09:29:00,1,-999,-999,-999.0,-999.0,0
800197-SCH-1909-Blocking-Weekday-30,755000,09:34:00,09:35:00,2,-999,-999,-999.0,-999.0,0
800198-SCH-1909-Blocking-Weekday-30,755000,09:28:00,09:28:00,1,-999,-999,-999.0,-999.0,0
800198-SCH-1909-Blocking-Weekday-30,755006,09:35:00,09:37:00,2,-999,-999,-999.0,-999.0,0
800199-SCH-1909-Blocking-Weekday-30,755006,09:37:00,09:37:00,1,-999,-999,-999.0,-999.0,0
800199-SCH-1909-Blocking-Weekday-30,755000,09:42:00,09:43:00,2,-999,-999,-999.0,-999.0,0
800200-SCH-1909-Blocking-Weekday-30,755000,09:36:00,09:36:00,1,-999,-999,-999.0,-999.0,0
800200-SCH-1909-Blocking-Weekday-30,755006,09:43:00,09:45:00,2,-999,-999,-999.0,-999.0,0
800201-SCH-1909-Blocking-Weekday-30,755006,09:45:00,09:45:00,1,-999,-999,-999.0,-999.0,0
800201-SCH-1909-Blocking-Weekday-30,755000,09:50:00,09:51:00,2,-999,-999,-999.0,-999.0,0
800202-SCH-1909-Blocking-Weekday-30,755000,09:51:00,09:51:00,1,-999,-999,-999.0,-999.0,0
800202-SCH-1909-Blocking-Weekday-30,755006,09:58:00,10:00:00,2,-999,-999,-999.0,-999.0,0
800203-SCH-1909-Blocking-Weekday-30,755006,10:00:00,10:00:00,1,-999,-999,-999.0,-999.0,0
800203-SCH-1909-Blocking-Weekday-30,755000,10:05:00,10:06:00,2,-999,-999,-999.0,-999.0,0
800204-SCH-1909-Blocking-Weekday-30,755000,10:06:00,10:06:00,1,-999,-999,-999.0,-999.0,0
800204-SCH-1909-Blocking-Weekday-30,755006,10:13:00,10:15:00,2,-999,-999,-999.0,-999.0,0
800205-SCH-1909-Blocking-Weekday-30,755006,10:15:00,10:15:00,1,-999,-999,-999.0,-999.0,0
800205-SCH-1909-Blocking-Weekday-30,755000,10:20:00,10:21:00,2,-999,-999,-999.0,-999.0,0
800206-SCH-1909-Blocking-Weekday-30,755000,10:21:00,10:21:00,1,-999,-999,-999.0,-999.0,0
800206-SCH-1909-Blocking-Weekday-30,755006,10:28:00,10:30:00,2,-999,-999,-999.0,-999.0,0
800207-SCH-1909-Blocking-Weekday-30,755006,10:30:00,10:30:00,1,-999,-999,-999.0,-999.0,0
800207-SCH-1909-Blocking-Weekday-30,755000,10:35:00,10:36:00,2,-999,-999,-999.0,-999.0,0
800209-SCH-1909-Blocking-Weekday-30,25765,05:21:00,05:21:00,1,-999,-999,-999.0,-999.0,0
800209-SCH-1909-Blocking-Weekday-30,755006,05:26:00,05:27:00,2,-999,-999,-999.0,-999.0,0
800209-SCH-1909-Blocking-Weekday-30,755000,05:32:00,05:33:00,3,-999,-999,-999.0,-999.0,0
800210-SCH-1909-Blocking-Weekday-30,755000,05:28:00,05:28:00,1,-999,-999,-999.0,-999.0,0
800210-SCH-1909-Blocking-Weekday-30,25765,05:36:00,05:36:00,2,-999,-999,-999.0,-999.0,0
800211-SCH-1909-Blocking-Weekday-30,25765,05:36:00,05:36:00,1,-999,-999,-999.0,-999.0,0
800211-SCH-1909-Blocking-Weekday-30,755000,05:42:00,05:42:00,2,-999,-999,-999.0,-999.0,0
800212-SCH-1909-Blocking-Weekday-30,755000,05:42:00,05:42:00,1,-999,-999,-999.0,-999.0,0
800212-SCH-1909-Blocking-Weekday-30,25765,05:50:00,05:50:00,2,-999,-999,-999.0,-999.0,0
800213-SCH-1909-Blocking-Weekday-30,25765,05:50:00,05:50:00,1,-999,-999,-999.0,-999.0,0
800213-SCH-1909-Blocking-Weekday-30,755000,05:57:00,05:59:00,2,-999,-999,-999.0,-999.0,0
800214-SCH-1909-Blocking-Weekday-30,755000,05:55:00,05:55:00,1,-999,-999,-999.0,-999.0,0
800214-SCH-1909-Blocking-Weekday-30,25765,06:03:00,06:03:00,2,-999,-999,-999.0,-999.0,0
800215-SCH-1909-Blocking-Weekday-30,25765,06:03:00,06:03:00,1,-999,-999,-999.0,-999.0,0
800215-SCH-1909-Blocking-Weekday-30,755000,06:10:00,06:10:00,2,-999,-999,-999.0,-999.0,0
800216-SCH-1909-Blocking-Weekday-30,755000,06:00:00,06:00:00,1,-999,-999,-999.0,-999.0,0
800216-SCH-1909-Blocking-Weekday-30,25765,06:08:00,06:08:00,2,-999,-999,-999.0,-999.0,0
800217-SCH-1909-Blocking-Weekday-30,25765,06:08:00,06:08:00,1,-999,-999,-999.0,-999.0,0
800217-SCH-1909-Blocking-Weekday-30,755000,06:15:00,06:17:00,2,-999,-999,-999.0,-999.0,0
800218-SCH-1909-Blocking-Weekday-30,755000,06:10:00,06:10:00,1,-999,-999,-999.0,-999.0,0
800218-SCH-1909-Blocking-Weekday-30,25765,06:18:00,06:18:00,2,-999,-999,-999.0,-999.0,0
800219-SCH-1909-Blocking-Weekday-30,25765,06:18:00,06:18:00,1,-999,-999,-999.0,-999.0,0
800219-SCH-1909-Blocking-Weekday-30,755000,06:25:00,06:27:00,2,-999,-999,-999.0,-999.0,0
800220-SCH-1909-Blocking-Weekday-30,755000,06:15:00,06:15:00,1,-999,-999,-999.0,-999.0,0
800220-SCH-1909-Blocking-Weekday-30,25765,06:23:00,06:23:00,2,-999,-999,-999.0,-999.0,0
800221-SCH-1909-Blocking-Weekday-30,25765,06:23:00,06:23:00,1,-999,-999,-999.0,-999.0,0
800221-SCH-1909-Blocking-Weekday-30,755000,06:30:00,06:32:00,2,-999,-999,-999.0,-999.0,0
800222-SCH-1909-Blocking-Weekday-30,755000,06:30:00,06:30:00,1,-999,-999,-999.0,-999.0,0
800222-SCH-1909-Blocking-Weekday-30,25765,06:38:00,06:38:00,2,-999,-999,-999.0,-999.0,0
800223-SCH-1909-Blocking-Weekday-30,25765,06:38:00,06:38:00,1,-999,-999,-999.0,-999.0,0
800223-SCH-1909-Blocking-Weekday-30,755000,06:45:00,06:45:00,2,-999,-999,-999.0,-999.0,0
800224-SCH-1909-Blocking-Weekday-30,755000,06:45:00,06:45:00,1,-999,-999,-999.0,-999.0,0
800224-SCH-1909-Blocking-Weekday-30,25765,06:53:00,06:53:00,2,-999,-999,-999.0,-999.0,0
800225-SCH-1909-Blocking-Weekday-30,25765,06:53:00,06:53:00,1,-999,-999,-999.0,-999.0,0
800225-SCH-1909-Blocking-Weekday-30,755000,07:00:00,07:00:00,2,-999,-999,-999.0,-999.0,0
800226-SCH-1909-Blocking-Weekday-30,755000,07:00:00,07:00:00,1,-999,-999,-999.0,-999.0,0
800226-SCH-1909-Blocking-Weekday-30,25765,07:08:00,07:08:00,2,-999,-999,-999.0,-999.0,0
800227-SCH-1909-Blocking-Weekday-30,25765,07:08:00,07:08:00,1,-999,-999,-999.0,-999.0,0
800227-SCH-1909-Blocking-Weekday-30,755000,07:15:00,07:17:00,2,-999,-999,-999.0,-999.0,0
800228-SCH-1909-Blocking-Weekday-30,755000,07:15:00,07:15:00,1,-999,-999,-999.0,-999.0,0
800228-SCH-1909-Blocking-Weekday-30,25765,07:23:00,07:23:00,2,-999,-999,-999.0,-999.0,0
800229-SCH-1909-Blocking-Weekday-30,25765,07:23:00,07:23:00,1,-999,-999,-999.0,-999.0,0
800229-SCH-1909-Blocking-Weekday-30,755000,07:30:00,07:30:00,2,-999,-999,-999.0,-999.0,0
800230-SCH-1909-Blocking-Weekday-30,755000,07:30:00,07:30:00,1,-999,-999,-999.0,-999.0,0
800230-SCH-1909-Blocking-Weekday-30,25765,07:38:00,07:38:00,2,-999,-999,-999.0,-999.0,0
800231-SCH-1909-Blocking-Weekday-30,25765,07:38:00,07:38:00,1,-999,-999,-999.0,-999.0,0
800231-SCH-1909-Blocking-Weekday-30,755000,07:45:00,07:45:00,2,-999,-999,-999.0,-999.0,0
800232-SCH-1909-Blocking-Weekday-30,755000,07:45:00,07:45:00,1,-999,-999,-999.0,-999.0,0
800232-SCH-1909-Blocking-Weekday-30,25765,07:53:00,07:53:00,2,-999,-999,-999.0,-999.0,0
800233-SCH-1909-Blocking-Weekday-30,25765,07:53:00,07:53:00,1,-999,-999,-999.0,-999.0,0
800233-SCH-1909-Blocking-Weekday-30,755000,08:00:00,08:00:00,2,-999,-999,-999.0,-999.0,0
800234-SCH-1909-Blocking-Weekday-30,755000,08:00:00,08:00:00,1,-999,-999,-999.0,-999.0,0
800234-SCH-1909-Blocking-Weekday-30,25765,08:08:00,08:08:00,2,-999,-999,-999.0,-999.0,0
800235-SCH-1909-Blocking-Weekday-30,25765,08:08:00,08:08:00,1,-999,-999,-999.0,-999.0,0
800235-SCH-1909-Blocking-Weekday-30,755000,08:15:00,08:15:00,2,-999,-999,-999.0,-999.0,0
800236-SCH-1909-Blocking-Weekday-30,755000,08:15:00,08:15:00,1,-999,-999,-999.0,-999.0,0
800236-SCH-1909-Blocking-Weekday-30,25765,08:23:00,08:23:00,2,-999,-999,-999.0,-999.0,0
800237-SCH-1909-Blocking-Weekday-30,25765,08:23:00,08:23:00,1,-999,-999,-999.0,-999.0,0
800237-SCH-1909-Blocking-Weekday-30,755000,08:30:00,08:30:00,2,-999,-999,-999.0,-999.0,0
800238-SCH-1909-Blocking-Weekday-30,755000,08:30:00,08:30:00,1,-999,-999,-999.0,-999.0,0
800238-SCH-1909-Blocking-Weekday-30,25765,08:38:00,08:38:00,2,-999,-999,-999.0,-999.0,0
800239-SCH-1909-Blocking-Weekday-30,25765,08:38:00,08:38:00,1,-999,-999,-999.0,-999.0,0
800239-SCH-1909-Blocking-Weekday-30,755000,08:45:00,08:45:00,2,-999,-999,-999.0,-999.0,0
800240-SCH-1909-Blocking-Weekday-30,755000,08:45:00,08:45:00,1,-999,-999,-999.0,-999.0,0
800240-SCH-1909-Blocking-Weekday-30,25765,08:53:00,08:53:00,2,-999,-999,-999.0,-999.0,0
800241-SCH-1909-Blocking-Weekday-30,25765,08:53:00,08:53:00,1,-999,-999,-999.0,-999.0,0
