timetable_id,stop_id,stop_sequence,stop_name,connected_routes
2145,757937,12,Lawrence Jones Middle School,"10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper, 46/Santa Rosa, Sonoma State University, Cotati Depot"
2145,757909,13,Raley's Town Center,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park"
2145,757874,14,Hunter Dr & Senior Center,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757874,1,Hunter Dr & Senior Center,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757902,2,Rancho Verde Mobile Home Park,"12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757904,3,Reading Cinemas (on Labath Ave),"12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757927,4,Rancho Feliz Mobile Home Park ,"12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757907,5,Chase Bank,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper, 54/South County Connector"
2150,757915,6,Country Club/ Golf Course,"12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper, 54/South County Connector"
2150,757921,7,Fairway & Flores,"12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757922,8,Fairway/ Country Club,"12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757932,9,Snyder Ln & Holly Ave,"12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper, 46/Santa Rosa, Sonoma State University, Cotati Depot"
2150,757937,10,Lawrence Jones Middle School,"10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper, 46/Santa Rosa, Sonoma State University, Cotati Depot"
2150,757882,11,Rancho Cotate High School,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757893,12,Country Club Dr & Civic Center Dr,"10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2150,757894,13,Rohnert Park Library,"10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 54/South County Connector"
2150,757696,14,Kaiser Medical Center,"12/Northern Rohnert Park, 14/Northern Rohnert Park"
2150,757584,15,Redwood Dr / Golf Course Dr (Graton Resort),"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2150,757582,16,Wal-Mart (parking lot),"12/Northern Rohnert Park, 14/Northern Rohnert Park"
2150,757587,17,Labath & Martin,"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma"
2150,757909,18,Raley's Town Center,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park"
2150,757874,19,Hunter Dr & Senior Center,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper"
2166,757298,1,Monte Rio (Creekside Park),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio"
2166,757313,2,Guerneville Safeway,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio, 29B/Guerneville - Sonoma Coast"
2166,757323,3,Rio Nido,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2166,757327,4,River Rd & River Dr (East),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2166,757330,5,Mirabel Rd Ext & River Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2166,757336,6,Forestville (Downtown),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2166,757342,7,Graton,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2166,757770,8,Sebastopol Post Office,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 26/Sebastopol, Cotati, Rohnert Park, 29A/Santa Rosa - Sonoma Coast, 52/West County Connector"
2166,757823,9,Laguna Park Way & Sebastopol Transit Hub,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 29A/Santa Rosa - Sonoma Coast"
2166,757365,10,Hwy 12 & Llano Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast"
2166,757284,11,County Admin Center (Ventura Ave),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2166,757291,12,Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2166,757068,13,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2166,757074,14,Ac Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2166,757277,15,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2167,757298,1,Monte Rio (Creekside Park),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio"
2167,757313,2,Guerneville Safeway,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio, 29B/Guerneville - Sonoma Coast"
2167,757323,3,Rio Nido,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2167,757327,4,River Rd & River Dr (East),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2167,757330,5,Mirabel Rd Ext & River Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2167,757336,6,Forestville (Downtown),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2167,757342,7,Graton,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2167,757770,8,Sebastopol Post Office,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 26/Sebastopol, Cotati, Rohnert Park, 29A/Santa Rosa - Sonoma Coast, 52/West County Connector"
2167,757823,9,Laguna Park Way & Sebastopol Transit Hub,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 29A/Santa Rosa - Sonoma Coast"
2167,757365,10,Hwy 12 & Llano Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast"
2167,757291,11,Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2167,757068,12,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2167,757074,13,Ac Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2167,757277,14,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2168,757277,1,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2168,757291,2,Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2168,757068,3,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2168,757545,4,Laguna Park Way & Sebastopol Transit Hub,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park, 29A/Santa Rosa - Sonoma Coast, 52/West County Connector"
2168,757553,5,Graton,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2168,757849,6,Forestville (Downtown),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2168,757853,7,River Rd & Mirabel Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2168,757855,8,River Rd & Grays Ct (Ac Berry's Market),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2168,757859,9,Rio Nido,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2168,757865,10,Guerneville (Bank of America),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio, 29B/Guerneville - Sonoma Coast"
2168,757298,11,Monte Rio (Creekside Park),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio"
2169,757277,1,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2169,757291,2,Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2169,757068,3,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2169,757542,4,Hwy 12 & Llano Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast"
2169,757545,5,Laguna Park Way & Sebastopol Transit Hub,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park, 29A/Santa Rosa - Sonoma Coast, 52/West County Connector"
2169,757553,6,Graton,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2169,757849,7,Forestville (Downtown),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 26/Sebastopol, Cotati, Rohnert Park"
2169,757074,8,Ac Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2169,757080,9,County Admin Center (Ventura Ave),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2169,757853,10,River Rd & Mirabel Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2169,757855,11,River Rd & Grays Ct (Ac Berry's Market),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2169,757859,12,Rio Nido,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa"
2169,757865,13,Guerneville (Bank of America),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio, 29B/Guerneville - Sonoma Coast"
2169,757298,14,Monte Rio (Creekside Park),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 28/Guerneville, Monte Rio"
2176,757823,1,Laguna Park Way & Sebastopol Transit Hub,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 22/Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 29A/Santa Rosa - Sonoma Coast"
2176,2454868,2,McKinley Street & Brown Street,24/Sebastopol Shuttle
2176,757349,3,Healdsburg Ave & N Main St (Safeway),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 26/Sebastopol, Cotati, Rohnert Park"
2176,757353,4,Senior Center,24/Sebastopol Shuttle
2176,2454897,5,Burbank Heights - Experimental Farm,24/Sebastopol Shuttle
2176,757359,6,Pleasant Hill Ave & Valentine Ave,24/Sebastopol Shuttle
2176,757361,7,Ragle Park - Ragle Rd & Covert Ln,24/Sebastopol Shuttle
2176,757362,8,Mill Station Rd & Hwy 116,24/Sebastopol Shuttle
2176,757363,9,Lucky's,24/Sebastopol Shuttle
2176,757349,10,Healdsburg Ave & N Main St (Safeway),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 26/Sebastopol, Cotati, Rohnert Park"
2176,757770,11,Sebastopol Post Office,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 24/Sebastopol Shuttle, 26/Sebastopol, Cotati, Rohnert Park, 29A/Santa Rosa - Sonoma Coast, 52/West County Connector"
